Gene	Function	Class	dN.dS	AlnLength	GeneAverage	Codon	GCProp	Immune
5524	LOC726412	Background	Background	0.14208	1896	42.0163636363636	632	0.420163636363636	0
5525	LOC726414	Non-Canon Immune	Non-Canon	0.19695	1545	50.4272727272727	515	0.504272727272727	1
5526	LOC726416	Background	Background	0.1598	3039	34.3018181818182	1013	0.343018181818182	0
5527	LOC726417	Background	Background	0.15772	882	34.6818181818182	294	0.346818181818182	0
5528	LOC726418	Non-Canon Immune	Non-Canon	0.12982	1101	42.2427272727273	367	0.422427272727273	1
5529	LOC726423	Background	Background	0.15976	2301	39.71	767	0.3971	0
5530	LOC726427	Background	Background	0.10233	615	31.9272727272727	205	0.319272727272727	0
5531	LOC726428	Background	Background	0.13748	432	39.4145454545455	144	0.394145454545455	0
5532	LOC726429	Background	Background	0.18741	516	36.3818181818182	172	0.363818181818182	0
5533	LOC726431	Background	Background	0.10771	1191	35.7827272727273	397	0.357827272727273	0
5534	LOC726432	Background	Background	0.05541	1860	39.2336363636364	620	0.392336363636364	0
5535	LOC726433	Background	Background	0.05733	1530	39.4954545454545	510	0.394954545454545	0
5536	LOC726435	Background	Background	0.05241	1824	38.0918181818182	608	0.380918181818182	0
5537	LOC726436	Background	Background	0.186	1080	31.8518181818182	360	0.318518181818182	0
5538	LOC726439	Background	Background	0.00413	438	42.57	146	0.4257	0
5539	LOC726441	Non-Canon Immune	Non-Canon	0.15306	561	51.11	187	0.5111	1
5540	LOC726443	Background	Background	0.07595	447	35.3463636363636	149	0.353463636363636	0
5541	LOC726449	Background	Background	0.08743	573	31.9681818181818	191	0.319681818181818	0
5542	LOC726453	Background	Background	0.19586	468	32.42	156	0.3242	0
5544	LOC726461	Background	Background	0.02707	2349	56.1781818181818	783	0.561781818181818	0
5545	LOC726469	Background	Background	0.03113	1443	42.1727272727273	481	0.421727272727273	0
5546	LOC726472	Background	Background	0.08341	651	49.2245454545455	217	0.492245454545455	0
5547	LOC726474	Background	Background	0.10877	810	31.0772727272727	270	0.310772727272727	0
5548	LOC726476	Background	Background	0.09069	1026	50.8845454545455	342	0.508845454545454	0
5549	LOC726478	Background	Background	0.08808	903	47.51	301	0.4751	0
5550	LOC726480	Background	Background	0.16009	357	30.8354545454545	119	0.308354545454545	0
5551	LOC726482	Background	Background	0.02703	2730	36.4118181818182	910	0.364118181818182	0
5552	LOC726483	Background	Background	0.18165	2670	36.5463636363636	890	0.365463636363636	0
5553	LOC726486	Background	Background	0.1397	246	40.3927272727273	82	0.403927272727273	0
5554	LOC726488	Background	Background	0.06638	2688	34.8945454545455	896	0.348945454545455	0
5555	LOC726492	Background	Background	0.01886	390	37.18	130	0.3718	0
5556	LOC726494	Background	Background	0.11436	948	33.6490909090909	316	0.336490909090909	0
5557	LOC726495	Background	Background	0.1222	597	45.8527272727273	199	0.458527272727273	0
5558	LOC726496	Background	Background	0.04778	756	35.9781818181818	252	0.359781818181818	0
5559	LOC726497	Signalling	Canon Immune	0.07947	5970	40.6190909090909	1990	0.406190909090909	1
5560	LOC726498	Background	Background	0.15032	252	34.27	84	0.3427	0
5561	LOC726500	Signalling	Canon Immune	0.0077	471	33.0245454545455	157	0.330245454545455	1
5562	LOC726501	Background	Background	0.08039	735	36.1518181818182	245	0.361518181818182	0
5563	LOC726504	Background	Background	0.14549	1344	34.8418181818182	448	0.348418181818182	0
5564	LOC726506	Background	Background	0.07406	459	37.75	153	0.3775	0
5565	LOC726509	Background	Background	0.07901	705	34.4036363636364	235	0.344036363636364	0
5566	LOC726513	Background	Background	0.02209	1632	45.3645454545455	544	0.453645454545455	0
5567	LOC726515	Background	Background	0.09908	483	29.9454545454545	161	0.299454545454545	0
5568	LOC726522	Background	Background	0.08314	993	36.9681818181818	331	0.369681818181818	0
5569	LOC726524	Background	Background	0.0552	10368	38.5927272727273	3456	0.385927272727273	0
5570	LOC726525	Background	Background	0.11077	1284	41.5745454545455	428	0.415745454545455	0
5571	LOC726527	Background	Background	0.10061	405	34.4327272727273	135	0.344327272727273	0
5572	LOC726529	Background	Background	0.06936	420	51.4936363636364	140	0.514936363636364	0
5573	LOC726537	Background	Background	0.0612	2061	32.95	687	0.3295	0
5574	LOC726540	Background	Background	0.07244	3336	34.6572727272727	1112	0.346572727272727	0
5575	LOC726542	Background	Background	1e-04	408	47.6163636363636	136	0.476163636363636	0
5576	LOC726543	Non-Canon Immune	Non-Canon	0.16148	384	50.6872727272727	128	0.506872727272727	1
5577	LOC726544	Background	Background	0.17201	1767	46.8336363636364	589	0.468336363636364	0
5578	LOC726547	Background	Background	0.06152	696	55.6945454545455	232	0.556945454545455	0
5579	LOC726562	Signalling	Canon Immune	0.0237	2250	34.5372727272727	750	0.345372727272727	1
5580	LOC726564	Background	Background	0.19968	606	35.4172727272727	202	0.354172727272727	0
5581	LOC726566	Background	Background	0.1323	2535	32.9245454545455	845	0.329245454545455	0
5582	LOC726568	Background	Background	0.06876	2601	32.2281818181818	867	0.322281818181818	0
5583	LOC726569	Background	Background	0.14734	552	34.3381818181818	184	0.343381818181818	0
5584	LOC726570	Background	Background	0.12047	1206	32.2245454545455	402	0.322245454545455	0
5585	LOC726572	Background	Background	0.05157	1074	45.4527272727273	358	0.454527272727273	0
5586	LOC726578	Background	Background	0.08401	864	49.8209090909091	288	0.498209090909091	0
5587	LOC726579	Background	Background	0.12966	1467	34.2872727272727	489	0.342872727272727	0
5588	LOC726582	Background	Background	0.09765	2421	48.4618181818182	807	0.484618181818182	0
5589	LOC726583	Background	Background	0.13161	1782	31.6754545454545	594	0.316754545454545	0
5590	LOC726585	Background	Background	0.26356	930	38.0845454545455	310	0.380845454545455	0
5591	LOC726586	Background	Background	0.10848	1956	32.4272727272727	652	0.324272727272727	0
5592	LOC726589	Background	Background	0.08486	348	34.0136363636364	116	0.340136363636364	0
5593	LOC726590	Background	Background	0.13728	414	48.3309090909091	138	0.483309090909091	0
5594	LOC726595	Background	Background	0.05874	2511	39.5927272727273	837	0.395927272727273	0
5595	LOC726597	Background	Background	0.13404	1788	55.2472727272727	596	0.552472727272727	0
5596	LOC726598	Background	Background	0.01755	2652	43.7372727272727	884	0.437372727272727	0
5597	LOC726600	Background	Background	0.03927	1560	41.1654545454545	520	0.411654545454545	0
5598	LOC726601	Non-Canon Immune	Non-Canon	0.17313	1656	44.1863636363636	552	0.441863636363636	1
5599	LOC726602	Background	Background	0.1302	1569	34.63	523	0.3463	0
5600	LOC726605	Background	Background	0.14851	654	30.9572727272727	218	0.309572727272727	0
5601	LOC726608	Background	Background	0.02412	2622	39.59	874	0.3959	0
5602	LOC726609	Background	Background	0.00854	489	38.2227272727273	163	0.382227272727273	0
5603	LOC726616	Background	Background	0.18439	876	44.3436363636364	292	0.443436363636364	0
5604	LOC726617	Background	Background	0.19734	489	28.5563636363636	163	0.285563636363636	0
5605	LOC726619	Background	Background	0.0582	474	36.8627272727273	158	0.368627272727273	0
5606	LOC726620	Background	Background	0.03082	555	40.5245454545455	185	0.405245454545455	0
5607	LOC726633	Background	Background	0.09187	3177	34.6872727272727	1059	0.346872727272727	0
5608	LOC726636	Background	Background	0.08677	3366	31.5009090909091	1122	0.315009090909091	0
5609	LOC726637	Signalling	Canon Immune	0.08762	1701	40.5890909090909	567	0.405890909090909	1
5610	LOC726638	Background	Background	0.17722	1092	30.4754545454545	364	0.304754545454545	0
5611	LOC726642	Background	Background	0.1538	2661	30.4245454545455	887	0.304245454545455	0
5612	LOC726643	Background	Background	0.10627	1113	45.57	371	0.4557	0
5613	LOC726647	Background	Background	0.11037	1863	31.7763636363636	621	0.317763636363636	0
5614	LOC726648	Background	Background	0.11466	567	41.2845454545455	189	0.412845454545455	0
5615	LOC726649	Background	Background	0.12737	804	36.1490909090909	268	0.361490909090909	0
5616	LOC726650	Background	Background	0.10031	1374	33.4527272727273	458	0.334527272727273	0
5617	LOC726651	Background	Background	0.19562	3864	33.4909090909091	1288	0.334909090909091	0
5618	LOC726653	Background	Background	0.04703	264	32.4027272727273	88	0.324027272727273	0
5619	LOC726656	Background	Background	0.11701	1728	35.8	576	0.358	0
5620	LOC726657	Background	Background	0.03752	414	57.0727272727273	138	0.570727272727273	0
5621	LOC726666	Background	Background	0.01645	240	38.3327272727273	80	0.383327272727273	0
5622	LOC726667	Background	Background	0.04377	1881	40.7854545454545	627	0.407854545454545	0
5623	LOC726668	Background	Background	0.2001	735	50.6481818181818	245	0.506481818181818	0
5624	LOC726672	Background	Background	0.16889	1161	47.6618181818182	387	0.476618181818182	0
5625	LOC726673	Background	Background	0.16139	1089	32.5981818181818	363	0.325981818181818	0
5626	LOC726677	Background	Background	0.10219	453	45.9363636363636	151	0.459363636363636	0
5627	LOC726681	Background	Background	0.07463	1341	49.3454545454545	447	0.493454545454545	0
5628	LOC726682	Background	Background	0.12819	1650	36.9190909090909	550	0.369190909090909	0
5629	LOC726683	Background	Background	0.01037	3957	48.0354545454545	1319	0.480354545454545	0
5630	LOC726685	Background	Background	0.09199	1155	30.1054545454545	385	0.301054545454545	0
5631	LOC726689	Background	Background	0.03186	378	37.4709090909091	126	0.374709090909091	0
5632	LOC726692	Background	Background	0.00738	408	46.8581818181818	136	0.468581818181818	0
5633	LOC726694	Background	Background	0.10348	1230	43.8081818181818	410	0.438081818181818	0
5634	LOC726695	Background	Background	0.16115	876	33.9563636363636	292	0.339563636363636	0
5635	LOC726696	Background	Background	0.19998	462	41.3218181818182	154	0.413218181818182	0
5636	LOC726697	Background	Background	0.11699	816	37.7463636363636	272	0.377463636363636	0
5637	LOC726699	Background	Background	0.05343	2073	53.6945454545455	691	0.536945454545455	0
5638	LOC726703	Background	Background	0.18478	726	38.7181818181818	242	0.387181818181818	0
5639	LOC726706	Background	Background	0.04455	1296	42.6881818181818	432	0.426881818181818	0
5640	LOC726708	Background	Background	0.02974	978	32.6081818181818	326	0.326081818181818	0
5641	LOC726711	Background	Background	0.10321	381	33.5	127	0.335	0
5642	LOC726713	Background	Background	0.08241	795	36.82	265	0.3682	0
5643	LOC726718	Background	Background	0.07251	738	32.6681818181818	246	0.326681818181818	0
5644	LOC726721	Signalling	Canon Immune	0.00777	198	36.5009090909091	66	0.365009090909091	1
5645	LOC726722	Background	Background	0.21017	1518	38.3236363636364	506	0.383236363636364	0
5646	LOC726727	Background	Background	0.04992	2352	45.0427272727273	784	0.450427272727273	0
5647	LOC726728	Background	Background	0.05963	5715	35.05	1905	0.3505	0
5648	LOC726729	Background	Background	0.07172	1131	55.5745454545455	377	0.555745454545455	0
5649	LOC726731	Background	Background	0.20874	396	29.5918181818182	132	0.295918181818182	0
5650	LOC726733	Background	Background	0.01157	198	51.1027272727273	66	0.511027272727273	0
5651	LOC726735	Background	Background	0.07047	2118	35.0363636363636	706	0.350363636363636	0
5652	LOC726736	Background	Background	0.05316	2202	45.7727272727273	734	0.457727272727273	0
5653	LOC726740	Background	Background	0.08135	447	33.2536363636364	149	0.332536363636364	0
5654	LOC726742	Background	Background	0.13618	2373	33.4418181818182	791	0.334418181818182	0
5655	LOC726743	Background	Background	0.03029	1452	59.7409090909091	484	0.597409090909091	0
5656	LOC726745	Background	Background	0.13731	597	34.5663636363636	199	0.345663636363636	0
5657	LOC726746	Non-Canon Immune	Non-Canon	0.32793	267	36.8063636363636	89	0.368063636363636	1
5658	LOC726747	Background	Background	0.25868	222	37.8390909090909	74	0.378390909090909	0
5659	LOC726754	Background	Background	0.16741	804	35.1318181818182	268	0.351318181818182	0
5660	LOC726755	Background	Background	0.0984	828	51.4254545454545	276	0.514254545454545	0
5661	LOC726756	Background	Background	0.03745	564	39.7490909090909	188	0.397490909090909	0
5662	LOC726757	Background	Background	0.13406	315	33.4209090909091	105	0.334209090909091	0
5663	LOC726759	Background	Background	0.05767	2820	41.1681818181818	940	0.411681818181818	0
5664	LOC726760	Signalling	Canon Immune	0.17462	1536	29.4818181818182	512	0.294818181818182	1
5665	LOC726770	Background	Background	0.03195	2022	48.9390909090909	674	0.489390909090909	0
5666	LOC726771	Background	Background	0.02743	2502	36.1190909090909	834	0.361190909090909	0
5667	LOC726778	Background	Background	0.01667	2988	41.0372727272727	996	0.410372727272727	0
5668	LOC726780	Background	Background	0.13091	1098	34.4745454545455	366	0.344745454545455	0
5669	LOC726786	Background	Background	0.09621	1242	45.6590909090909	414	0.456590909090909	0
5670	LOC726788	Background	Background	0.1032	501	34.2590909090909	167	0.342590909090909	0
5671	LOC726790	Background	Background	0.10976	2865	50.0854545454545	955	0.500854545454545	0
5672	LOC726791	Background	Background	0.0571	4317	40.0127272727273	1439	0.400127272727273	0
5673	LOC726800	Background	Background	0.1433	774	34.7309090909091	258	0.347309090909091	0
5674	LOC726801	Background	Background	0.05976	1542	39.4181818181818	514	0.394181818181818	0
5675	LOC726804	Background	Background	0.02339	483	50.3090909090909	161	0.503090909090909	0
5676	LOC726806	Background	Background	0.22142	1206	33.8236363636364	402	0.338236363636364	0
5677	LOC726811	Background	Background	0.17696	732	29.3090909090909	244	0.293090909090909	0
5678	LOC726812	Background	Background	0.09795	1284	30.6709090909091	428	0.306709090909091	0
5679	LOC726814	Background	Background	0.09278	1299	37.8945454545455	433	0.378945454545455	0
5680	LOC726815	Background	Background	0.11491	1503	33.1263636363636	501	0.331263636363636	0
5681	LOC726816	Background	Background	0.01303	1290	42.3045454545455	430	0.423045454545455	0
5682	LOC726817	Background	Background	0.13572	939	40.5554545454545	313	0.405554545454545	0
5683	LOC726819	Background	Background	0.13372	1581	33.42	527	0.3342	0
5684	LOC726822	Background	Background	0.02645	720	38.7381818181818	240	0.387381818181818	0
5685	LOC726824	Background	Background	0.07872	993	33.6263636363636	331	0.336263636363636	0
5686	LOC726825	Background	Background	0.11133	657	48.0290909090909	219	0.480290909090909	0
5687	LOC726826	Background	Background	0.04495	1326	38.3572727272727	442	0.383572727272727	0
5688	LOC726828	Background	Background	0.14706	729	36.6009090909091	243	0.366009090909091	0
5689	LOC726829	Background	Background	0.07543	1044	56.2681818181818	348	0.562681818181818	0
5690	LOC726833	Background	Background	0.06984	1506	38.3445454545455	502	0.383445454545455	0
5691	LOC726839	Non-Canon Immune	Non-Canon	0.11203	1062	52.6190909090909	354	0.526190909090909	1
5692	LOC726841	Background	Background	0.19118	3441	36.1254545454545	1147	0.361254545454545	0
5693	LOC726842	Background	Background	0.0409	141	53.5781818181818	47	0.535781818181818	0
5694	LOC726850	Background	Background	0.15456	267	48.9281818181818	89	0.489281818181818	0
5695	LOC726853	Non-Canon Immune	Non-Canon	0.1114	1506	49.0945454545455	502	0.490945454545455	1
5696	LOC726857	Background	Background	0.1821	618	38.5545454545455	206	0.385545454545455	0
5697	LOC726860	Background	Background	0.14633	363	51.44	121	0.5144	0
5698	LOC726861	Background	Background	0.1015	291	47.3936363636364	97	0.473936363636364	0
5699	LOC726862	Background	Background	0.14204	2856	34.1854545454545	952	0.341854545454545	0
5700	LOC726864	Background	Background	0.15219	438	49.2318181818182	146	0.492318181818182	0
5701	LOC726867	Background	Background	0.08733	2457	35.7636363636364	819	0.357636363636364	0
5702	LOC726869	Background	Background	0.06766	1599	39.0863636363636	533	0.390863636363636	0
5703	LOC726870	Background	Background	0.1691	1590	34.8954545454545	530	0.348954545454545	0
5704	LOC726871	Background	Background	0.05967	1479	46.9863636363636	493	0.469863636363636	0
