Gene	dN.dS	AlnLength	GeneAverage	Function	Codon	GCProp
LOC726371	0.09517	645	42.5663636363636	NA	215	0.425663636363636
LOC726373	0.1394	1548	32.7045454545455	NA	516	0.327045454545455
LOC726375	0.17382	1089	52.14	NA	363	0.5214
LOC726379	0.1036	2220	31.36	NA	740	0.3136
LOC726380	0.09435	765	38.0272727272727	NA	255	0.380272727272727
LOC726383	0.12148	510	31.32	NA	170	0.3132
LOC726385	0.19051	978	29.9318181818182	NA	326	0.299318181818182
LOC726389	0.25909	1062	33.2654545454545	NA	354	0.332654545454545
LOC726394	0.11828	4371	41.7263636363636	NA	1457	0.417263636363636
LOC726397	0.14168	747	30.9845454545455	NA	249	0.309845454545455
LOC726400	0.07088	582	43.0336363636364	NA	194	0.430336363636364
LOC726405	0.03553	2019	39.2281818181818	NA	673	0.392281818181818
LOC726407	0.19846	1080	52.2381818181818	NA	360	0.522381818181818
LOC726408	0.01748	231	40.0245454545455	NA	77	0.400245454545455
LOC726409	0.00458	552	40.1036363636364	NA	184	0.401036363636364
LOC726412	0.14208	1896	42.0163636363636	NA	632	0.420163636363636
LOC726414	0.19695	1545	50.4272727272727	NA	515	0.504272727272727
LOC726416	0.1598	3039	34.3018181818182	NA	1013	0.343018181818182
LOC726417	0.15772	882	34.6818181818182	NA	294	0.346818181818182
LOC726418	0.12982	1101	42.2427272727273	NA	367	0.422427272727273
LOC726423	0.15976	2301	39.71	NA	767	0.3971
LOC726427	0.10233	615	31.9272727272727	NA	205	0.319272727272727
LOC726428	0.13748	432	39.4145454545455	NA	144	0.394145454545455
LOC726429	0.18741	516	36.3818181818182	NA	172	0.363818181818182
LOC726431	0.10771	1191	35.7827272727273	NA	397	0.357827272727273
LOC726432	0.05541	1860	39.2336363636364	NA	620	0.392336363636364
LOC726433	0.05733	1530	39.4954545454545	NA	510	0.394954545454545
LOC726435	0.05241	1824	38.0918181818182	NA	608	0.380918181818182
LOC726436	0.186	1080	31.8518181818182	NA	360	0.318518181818182
LOC726439	0.00413	438	42.57	NA	146	0.4257
LOC726441	0.15306	561	51.11	NA	187	0.5111
LOC726443	0.07595	447	35.3463636363636	NA	149	0.353463636363636
LOC726449	0.08743	573	31.9681818181818	NA	191	0.319681818181818
LOC726453	0.19586	468	32.42	NA	156	0.3242
LOC726460	0.32054	330	46.8863636363636	NA	110	0.468863636363636
LOC726461	0.02707	2349	56.1781818181818	NA	783	0.561781818181818
LOC726469	0.03113	1443	42.1727272727273	NA	481	0.421727272727273
LOC726472	0.08341	651	49.2245454545455	NA	217	0.492245454545455
LOC726474	0.10877	810	31.0772727272727	NA	270	0.310772727272727
LOC726476	0.09069	1026	50.8845454545455	NA	342	0.508845454545454
LOC726478	0.08808	903	47.51	NA	301	0.4751
LOC726480	0.16009	357	30.8354545454545	NA	119	0.308354545454545
LOC726482	0.02703	2730	36.4118181818182	NA	910	0.364118181818182
LOC726483	0.18165	2670	36.5463636363636	NA	890	0.365463636363636
LOC726486	0.1397	246	40.3927272727273	NA	82	0.403927272727273
LOC726488	0.06638	2688	34.8945454545455	NA	896	0.348945454545455
LOC726492	0.01886	390	37.18	NA	130	0.3718
LOC726494	0.11436	948	33.6490909090909	NA	316	0.336490909090909
LOC726495	0.1222	597	45.8527272727273	NA	199	0.458527272727273
LOC726496	0.04778	756	35.9781818181818	NA	252	0.359781818181818
LOC726497	0.07947	5970	40.6190909090909	Signalling	1990	0.406190909090909
LOC726498	0.15032	252	34.27	NA	84	0.3427
LOC726500	0.0077	471	33.0245454545455	Signalling	157	0.330245454545455
LOC726501	0.08039	735	36.1518181818182	NA	245	0.361518181818182
LOC726504	0.14549	1344	34.8418181818182	NA	448	0.348418181818182
LOC726506	0.07406	459	37.75	NA	153	0.3775
LOC726509	0.07901	705	34.4036363636364	NA	235	0.344036363636364
LOC726513	0.02209	1632	45.3645454545455	NA	544	0.453645454545455
LOC726515	0.09908	483	29.9454545454545	NA	161	0.299454545454545
LOC726522	0.08314	993	36.9681818181818	NA	331	0.369681818181818
LOC726524	0.0552	10368	38.5927272727273	NA	3456	0.385927272727273
LOC726525	0.11077	1284	41.5745454545455	NA	428	0.415745454545455
LOC726527	0.10061	405	34.4327272727273	NA	135	0.344327272727273
LOC726529	0.06936	420	51.4936363636364	NA	140	0.514936363636364
LOC726537	0.0612	2061	32.95	NA	687	0.3295
LOC726540	0.07244	3336	34.6572727272727	NA	1112	0.346572727272727
LOC726542	1e-04	408	47.6163636363636	NA	136	0.476163636363636
LOC726543	0.16148	384	50.6872727272727	NA	128	0.506872727272727
LOC726544	0.17201	1767	46.8336363636364	NA	589	0.468336363636364
LOC726547	0.06152	696	55.6945454545455	NA	232	0.556945454545455
LOC726562	0.0237	2250	34.5372727272727	Signalling	750	0.345372727272727
LOC726564	0.19968	606	35.4172727272727	NA	202	0.354172727272727
LOC726566	0.1323	2535	32.9245454545455	NA	845	0.329245454545455
LOC726568	0.06876	2601	32.2281818181818	NA	867	0.322281818181818
LOC726569	0.14734	552	34.3381818181818	NA	184	0.343381818181818
LOC726570	0.12047	1206	32.2245454545455	NA	402	0.322245454545455
LOC726572	0.05157	1074	45.4527272727273	NA	358	0.454527272727273
LOC726578	0.08401	864	49.8209090909091	NA	288	0.498209090909091
LOC726579	0.12966	1467	34.2872727272727	NA	489	0.342872727272727
LOC726582	0.09765	2421	48.4618181818182	NA	807	0.484618181818182
LOC726583	0.13161	1782	31.6754545454545	NA	594	0.316754545454545
LOC726585	0.26356	930	38.0845454545455	NA	310	0.380845454545455
LOC726586	0.10848	1956	32.4272727272727	NA	652	0.324272727272727
LOC726589	0.08486	348	34.0136363636364	NA	116	0.340136363636364
LOC726590	0.13728	414	48.3309090909091	NA	138	0.483309090909091
LOC726595	0.05874	2511	39.5927272727273	NA	837	0.395927272727273
LOC726597	0.13404	1788	55.2472727272727	NA	596	0.552472727272727
LOC726598	0.01755	2652	43.7372727272727	NA	884	0.437372727272727
LOC726600	0.03927	1560	41.1654545454545	NA	520	0.411654545454545
LOC726601	0.17313	1656	44.1863636363636	NA	552	0.441863636363636
LOC726602	0.1302	1569	34.63	NA	523	0.3463
LOC726605	0.14851	654	30.9572727272727	NA	218	0.309572727272727
LOC726608	0.02412	2622	39.59	NA	874	0.3959
LOC726609	0.00854	489	38.2227272727273	NA	163	0.382227272727273
LOC726616	0.18439	876	44.3436363636364	NA	292	0.443436363636364
LOC726617	0.19734	489	28.5563636363636	NA	163	0.285563636363636
LOC726619	0.0582	474	36.8627272727273	NA	158	0.368627272727273
LOC726620	0.03082	555	40.5245454545455	NA	185	0.405245454545455
LOC726633	0.09187	3177	34.6872727272727	NA	1059	0.346872727272727
LOC726636	0.08677	3366	31.5009090909091	NA	1122	0.315009090909091
LOC726637	0.08762	1701	40.5890909090909	Signalling	567	0.405890909090909
LOC726638	0.17722	1092	30.4754545454545	NA	364	0.304754545454545
LOC726642	0.1538	2661	30.4245454545455	NA	887	0.304245454545455
LOC726643	0.10627	1113	45.57	NA	371	0.4557
LOC726647	0.11037	1863	31.7763636363636	NA	621	0.317763636363636
LOC726648	0.11466	567	41.2845454545455	NA	189	0.412845454545455
LOC726649	0.12737	804	36.1490909090909	NA	268	0.361490909090909
LOC726650	0.10031	1374	33.4527272727273	NA	458	0.334527272727273
LOC726651	0.19562	3864	33.4909090909091	NA	1288	0.334909090909091
LOC726653	0.04703	264	32.4027272727273	NA	88	0.324027272727273
LOC726656	0.11701	1728	35.8	NA	576	0.358
LOC726657	0.03752	414	57.0727272727273	NA	138	0.570727272727273
LOC726666	0.01645	240	38.3327272727273	NA	80	0.383327272727273
LOC726667	0.04377	1881	40.7854545454545	NA	627	0.407854545454545
LOC726668	0.2001	735	50.6481818181818	NA	245	0.506481818181818
LOC726672	0.16889	1161	47.6618181818182	NA	387	0.476618181818182
LOC726673	0.16139	1089	32.5981818181818	NA	363	0.325981818181818
LOC726677	0.10219	453	45.9363636363636	NA	151	0.459363636363636
LOC726681	0.07463	1341	49.3454545454545	NA	447	0.493454545454545
LOC726682	0.12819	1650	36.9190909090909	NA	550	0.369190909090909
LOC726683	0.01037	3957	48.0354545454545	NA	1319	0.480354545454545
LOC726685	0.09199	1155	30.1054545454545	NA	385	0.301054545454545
LOC726689	0.03186	378	37.4709090909091	NA	126	0.374709090909091
LOC726692	0.00738	408	46.8581818181818	NA	136	0.468581818181818
LOC726694	0.10348	1230	43.8081818181818	NA	410	0.438081818181818
LOC726695	0.16115	876	33.9563636363636	NA	292	0.339563636363636
LOC726696	0.19998	462	41.3218181818182	NA	154	0.413218181818182
LOC726697	0.11699	816	37.7463636363636	NA	272	0.377463636363636
LOC726699	0.05343	2073	53.6945454545455	NA	691	0.536945454545455
LOC726703	0.18478	726	38.7181818181818	NA	242	0.387181818181818
LOC726706	0.04455	1296	42.6881818181818	NA	432	0.426881818181818
LOC726708	0.02974	978	32.6081818181818	NA	326	0.326081818181818
LOC726711	0.10321	381	33.5	NA	127	0.335
LOC726713	0.08241	795	36.82	NA	265	0.3682
LOC726718	0.07251	738	32.6681818181818	NA	246	0.326681818181818
LOC726721	0.00777	198	36.5009090909091	Signalling	66	0.365009090909091
LOC726722	0.21017	1518	38.3236363636364	NA	506	0.383236363636364
LOC726727	0.04992	2352	45.0427272727273	NA	784	0.450427272727273
LOC726728	0.05963	5715	35.05	NA	1905	0.3505
LOC726729	0.07172	1131	55.5745454545455	NA	377	0.555745454545455
LOC726731	0.20874	396	29.5918181818182	NA	132	0.295918181818182
LOC726733	0.01157	198	51.1027272727273	NA	66	0.511027272727273
LOC726735	0.07047	2118	35.0363636363636	NA	706	0.350363636363636
LOC726736	0.05316	2202	45.7727272727273	NA	734	0.457727272727273
LOC726740	0.08135	447	33.2536363636364	NA	149	0.332536363636364
LOC726742	0.13618	2373	33.4418181818182	NA	791	0.334418181818182
LOC726743	0.03029	1452	59.7409090909091	NA	484	0.597409090909091
LOC726745	0.13731	597	34.5663636363636	NA	199	0.345663636363636
LOC726746	0.32793	267	36.8063636363636	NA	89	0.368063636363636
LOC726747	0.25868	222	37.8390909090909	NA	74	0.378390909090909
LOC726754	0.16741	804	35.1318181818182	NA	268	0.351318181818182
LOC726755	0.0984	828	51.4254545454545	NA	276	0.514254545454545
LOC726756	0.03745	564	39.7490909090909	NA	188	0.397490909090909
LOC726757	0.13406	315	33.4209090909091	NA	105	0.334209090909091
LOC726759	0.05767	2820	41.1681818181818	NA	940	0.411681818181818
LOC726760	0.17462	1536	29.4818181818182	Signalling	512	0.294818181818182
LOC726770	0.03195	2022	48.9390909090909	NA	674	0.489390909090909
LOC726771	0.02743	2502	36.1190909090909	NA	834	0.361190909090909
LOC726778	0.01667	2988	41.0372727272727	NA	996	0.410372727272727
LOC726780	0.13091	1098	34.4745454545455	NA	366	0.344745454545455
LOC726786	0.09621	1242	45.6590909090909	NA	414	0.456590909090909
LOC726788	0.1032	501	34.2590909090909	NA	167	0.342590909090909
LOC726790	0.10976	2865	50.0854545454545	NA	955	0.500854545454545
LOC726791	0.0571	4317	40.0127272727273	NA	1439	0.400127272727273
LOC726800	0.1433	774	34.7309090909091	NA	258	0.347309090909091
LOC726801	0.05976	1542	39.4181818181818	NA	514	0.394181818181818
LOC726804	0.02339	483	50.3090909090909	NA	161	0.503090909090909
LOC726806	0.22142	1206	33.8236363636364	NA	402	0.338236363636364
LOC726811	0.17696	732	29.3090909090909	NA	244	0.293090909090909
LOC726812	0.09795	1284	30.6709090909091	NA	428	0.306709090909091
LOC726814	0.09278	1299	37.8945454545455	NA	433	0.378945454545455
LOC726815	0.11491	1503	33.1263636363636	NA	501	0.331263636363636
LOC726816	0.01303	1290	42.3045454545455	NA	430	0.423045454545455
LOC726817	0.13572	939	40.5554545454545	NA	313	0.405554545454545
LOC726819	0.13372	1581	33.42	NA	527	0.3342
LOC726822	0.02645	720	38.7381818181818	NA	240	0.387381818181818
LOC726824	0.07872	993	33.6263636363636	NA	331	0.336263636363636
LOC726825	0.11133	657	48.0290909090909	NA	219	0.480290909090909
LOC726826	0.04495	1326	38.3572727272727	NA	442	0.383572727272727
LOC726828	0.14706	729	36.6009090909091	NA	243	0.366009090909091
LOC726829	0.07543	1044	56.2681818181818	NA	348	0.562681818181818
LOC726833	0.06984	1506	38.3445454545455	NA	502	0.383445454545455
LOC726839	0.11203	1062	52.6190909090909	NA	354	0.526190909090909
LOC726841	0.19118	3441	36.1254545454545	NA	1147	0.361254545454545
LOC726842	0.0409	141	53.5781818181818	NA	47	0.535781818181818
LOC726850	0.15456	267	48.9281818181818	NA	89	0.489281818181818
LOC726853	0.1114	1506	49.0945454545455	NA	502	0.490945454545455
LOC726857	0.1821	618	38.5545454545455	NA	206	0.385545454545455
LOC726860	0.14633	363	51.44	NA	121	0.5144
LOC726861	0.1015	291	47.3936363636364	NA	97	0.473936363636364
LOC726862	0.14204	2856	34.1854545454545	NA	952	0.341854545454545
LOC726864	0.15219	438	49.2318181818182	NA	146	0.492318181818182
LOC726867	0.08733	2457	35.7636363636364	NA	819	0.357636363636364
LOC726869	0.06766	1599	39.0863636363636	NA	533	0.390863636363636
LOC726870	0.1691	1590	34.8954545454545	NA	530	0.348954545454545
LOC726871	0.05967	1479	46.9863636363636	NA	493	0.469863636363636
LOC726872	0.091	471	35.7445454545455	NA	157	0.357445454545455
LOC726874	0.21081	1944	31.1827272727273	NA	648	0.311827272727273
LOC726883	0.06655	1014	35.88	Effector	338	0.3588
LOC726887	0.05407	720	50.3163636363636	NA	240	0.503163636363636
LOC726888	0.09778	2382	33.2654545454545	NA	794	0.332654545454545
LOC726890	0.15007	663	32.6081818181818	NA	221	0.326081818181818
LOC726895	0.21816	2334	40.34	NA	778	0.4034
LOC726900	0.17944	720	31.5654545454545	NA	240	0.315654545454545
LOC726903	0.08126	939	56.23	NA	313	0.5623
LOC726904	0.07522	2175	38.6127272727273	NA	725	0.386127272727273
LOC726906	0.12968	2556	33.5527272727273	NA	852	0.335527272727273
LOC726908	0.07502	8163	36.1218181818182	NA	2721	0.361218181818182
LOC726914	0.11061	1167	51.5836363636364	NA	389	0.515836363636364
LOC726918	0.08808	3744	38.9863636363636	NA	1248	0.389863636363636
LOC726922	0.113	1047	39.2463636363636	NA	349	0.392463636363636
LOC726923	0.02206	324	32.5754545454545	NA	108	0.325754545454545
LOC726925	0.13364	1026	42.3009090909091	NA	342	0.423009090909091
LOC726928	0.17006	2283	49.6872727272727	NA	761	0.496872727272727
LOC726935	0.07407	996	49.8718181818182	NA	332	0.498718181818182
LOC726941	0.14367	4782	34.3627272727273	NA	1594	0.343627272727273
LOC726947	0.16253	1506	55.3836363636364	Signalling	502	0.553836363636364
LOC726949	0.07482	4113	37.3736363636364	NA	1371	0.373736363636364
LOC726952	0.0657	1329	33.8254545454545	NA	443	0.338254545454545
LOC726955	0.17122	738	40.5636363636364	NA	246	0.405636363636364
LOC726957	0.08503	987	45.9145454545455	NA	329	0.459145454545455
LOC726958	0.14049	504	52.1454545454545	Receptor	168	0.521454545454546
LOC726961	0.12967	417	28.2090909090909	NA	139	0.282090909090909
LOC726962	0.0229	435	28.5281818181818	NA	145	0.285281818181818
LOC726965	0.18543	1197	51.5527272727273	NA	399	0.515527272727273
LOC726972	0.04196	2514	54.8854545454545	NA	838	0.548854545454545
LOC726977	0.10542	1128	32.5181818181818	NA	376	0.325181818181818
LOC726978	0.07334	249	54.9854545454545	NA	83	0.549854545454545
LOC726979	0.21793	1050	41.8790909090909	NA	350	0.418790909090909
LOC726981	0.1962	666	45.0727272727273	NA	222	0.450727272727273
LOC726983	0.14502	1434	27.7490909090909	NA	478	0.277490909090909
LOC726987	0.03143	111	53.4809090909091	NA	37	0.534809090909091
LOC726989	0.1433	4605	34.5736363636364	NA	1535	0.345736363636364
LOC726990	0.1069	762	42.6027272727273	NA	254	0.426027272727273
LOC726993	0.00525	576	55.5409090909091	NA	192	0.555409090909091
LOC726997	0.07413	2595	52.2863636363636	NA	865	0.522863636363636
LOC726999	0.06051	897	48.4136363636364	NA	299	0.484136363636364
LOC727000	0.04154	3459	53.5736363636364	NA	1153	0.535736363636364
LOC727001	0.12994	1152	30.8472727272727	NA	384	0.308472727272727
LOC727004	0.07616	540	34.5954545454545	NA	180	0.345954545454545
LOC727007	0.13358	474	46.3554545454545	NA	158	0.463554545454545
LOC727008	0.00948	1977	45.3854545454545	NA	659	0.453854545454545
LOC727009	0.21461	1356	33.4609090909091	NA	452	0.334609090909091
LOC727010	0.09611	735	52.2327272727273	NA	245	0.522327272727273
LOC727012	0.14006	234	43.3563636363636	NA	78	0.433563636363636
LOC727014	0.19332	597	35.8754545454545	NA	199	0.358754545454545
LOC727019	0.14485	549	36.0490909090909	NA	183	0.360490909090909
LOC727022	0.14734	1431	31.1472727272727	NA	477	0.311472727272727
LOC727023	0.03162	720	36.0736363636364	NA	240	0.360736363636364
LOC727025	0.00703	171	38.7018181818182	NA	57	0.387018181818182
LOC727027	0.084	1821	31.5318181818182	NA	607	0.315318181818182
LOC727028	0.07113	717	50.9572727272727	NA	239	0.509572727272727
LOC727030	0.06063	1677	36.7909090909091	NA	559	0.367909090909091
LOC727031	0.04721	1257	32.6172727272727	NA	419	0.326172727272727
LOC727035	0.08376	1032	51.4445454545455	NA	344	0.514445454545455
LOC727048	0.13502	729	28.2072727272727	NA	243	0.282072727272727
LOC727050	0.12586	1050	33.6436363636364	NA	350	0.336436363636364
LOC727071	0.1204	1128	32.9218181818182	NA	376	0.329218181818182
LOC727074	0.04631	468	33.0018181818182	NA	156	0.330018181818182
LOC727078	0.17844	813	40.1636363636364	NA	271	0.401636363636364
LOC727079	0.10763	1389	37.3718181818182	NA	463	0.373718181818182
LOC727088	0.02324	1161	34.5872727272727	NA	387	0.345872727272727
LOC727101	0.06602	1122	40.5281818181818	NA	374	0.405281818181818
LOC727108	0.05475	2019	36.6736363636364	NA	673	0.366736363636364
LOC727116	0.1109	423	34.2354545454545	NA	141	0.342354545454545
LOC727121	0.03811	582	52.92	NA	194	0.5292
LOC727122	0.1904	183	33.2345454545455	NA	61	0.332345454545455
LOC727130	0.12192	876	44.6863636363636	NA	292	0.446863636363636
LOC727140	0.07194	654	35.2790909090909	NA	218	0.352790909090909
LOC727142	0.08711	330	28.6227272727273	NA	110	0.286227272727273
LOC727146	0.07477	1953	43.9836363636364	NA	651	0.439836363636364
LOC727150	0.09624	3894	38.3009090909091	NA	1298	0.383009090909091
LOC727153	0.08665	885	41.9318181818182	NA	295	0.419318181818182
LOC727156	0.06589	396	31.4745454545455	NA	132	0.314745454545455
LOC727157	0.14401	240	50.4163636363636	NA	80	0.504163636363636
LOC727165	0.35158	498	57.9745454545455	NA	166	0.579745454545455
LOC727168	0.05955	1809	35.1172727272727	NA	603	0.351172727272727
LOC727174	0.09443	1671	34.1390909090909	NA	557	0.341390909090909
LOC727180	0.12096	2967	28.4754545454545	NA	989	0.284754545454545
LOC727186	0.19282	261	30.6854545454545	NA	87	0.306854545454545
LOC727192	0.10263	2289	33.5954545454545	NA	763	0.335954545454545
LOC727199	0.14018	249	35.8536363636364	NA	83	0.358536363636364
LOC727205	0.10993	1809	33.7663636363636	NA	603	0.337663636363636
LOC727210	0.10807	408	35.8063636363636	NA	136	0.358063636363636
LOC727222	0.11925	1695	37.2454545454545	NA	565	0.372454545454545
LOC727228	0.08702	2688	34.3654545454545	NA	896	0.343654545454545
LOC727229	0.03053	2385	39.1481818181818	NA	795	0.391481818181818
LOC727234	0.13889	357	38.1727272727273	NA	119	0.381727272727273
LOC727236	0.0439	2832	39.2181818181818	NA	944	0.392181818181818
LOC727237	0.2635	927	43.7109090909091	NA	309	0.437109090909091
LOC727238	0.05174	5493	43.8	NA	1831	0.438
LOC727239	0.33318	462	38.7054545454545	NA	154	0.387054545454545
LOC727246	0.06758	2172	44.1572727272727	NA	724	0.441572727272727
LOC727247	0.16125	297	29.9663636363636	NA	99	0.299663636363636
LOC727249	0.16469	975	41.9209090909091	NA	325	0.419209090909091
LOC727254	0.20698	486	41.1527272727273	NA	162	0.411527272727273
LOC727257	0.12432	930	33.7918181818182	NA	310	0.337918181818182
LOC727260	0.17236	3297	31.4909090909091	NA	1099	0.314909090909091
LOC727261	0.08616	1263	32.6490909090909	NA	421	0.326490909090909
LOC727262	0.0834	741	35.8	NA	247	0.358
LOC727263	0.05683	813	35.2781818181818	NA	271	0.352781818181818
LOC727266	0.06225	636	36.0345454545455	NA	212	0.360345454545455
LOC727267	0.0618	1287	34.23	NA	429	0.3423
LOC727269	0.03453	1281	41.3381818181818	NA	427	0.413381818181818
LOC727272	0.09975	771	32.0836363636364	NA	257	0.320836363636364
LOC727275	0.02184	630	36.6227272727273	NA	210	0.366227272727273
LOC727277	0.16453	906	30.8845454545455	NA	302	0.308845454545455
LOC727278	0.11661	2364	35.5809090909091	NA	788	0.355809090909091
LOC727284	0.08555	1041	57.2445454545455	NA	347	0.572445454545454
LOC727285	0.0838	1344	37.3181818181818	NA	448	0.373181818181818
