Gene	All_Advanced_Eusocial	All_Social	All_Solitary	Apis	Social_Corbiculates	Habropoda	Lasioglossum	Megachilidae	Melipona	Dufourea	Ceratina
LOC413772	1	1	1	1	1	1	1	1	1	1	1
LOC413782	1	1	1	1	1	1	1	1	1	1	0.00980199335879318
LOC413881	1	1	1	1	1	1	1	1	1	1	1
LOC494509	1	1	1	1	1	1	1	1	1	1	1
LOC550710	1	1	1	1	1	1	1	1	1	1	1
LOC550716	1	1	1	1	1	1	0.0175420732330775	1	1	1	1
LOC550869	1	1	1	1	1	0.181644918553895	1	1	1	1	1
LOC550884	1	1	1	1	1	1	1	1	1	1	1
LOC551012	1	1	1	1	1	1	1	1	3.03306458189315e-05	1	0.00898520101943623
LOC551036	1	1	1	1	1	1	1	1	0.00680899257131882	1	1
LOC551057	1	1	1	1	1	1	1	1	1	1	1
LOC551093	1	1	1	1	1	1	1	1	1	1	1
LOC551100	1	1	1	1	1	1	1	1	1	1	1
LOC551198	1	1	1	1	1	1	1	1	1	1	1
LOC551290	1	1	1	1	1	1	0.130349618348836	1	1	0.327273708791468	1
LOC551314	1	1	1	1	1	1	1	1	1	1	1
LOC551384	1	1	1	1	1	1	1	1	1	1	1
LOC551467	1	1	1	1	1	1	1	1	1	1	1
LOC551500	1	1	1	1	1	1	1	1	1.01945090379646e-12	1	1
LOC551517	1	1	1	1	1	1	1	1	1.32882506045055e-09	1	1
LOC551554	1	1	1	1	1	1	1	1	1.8090980993822e-08	1	1
LOC551608	1	1	1	1	1	1	1	1	4.11325532322804e-06	1	1
LOC551618	1	1	1	1	1	1	1	1	1	1	1
LOC551664	1	1	1	1	1	1	1	1	1	1	1
LOC551668	1	1	1	1	1	5.558740261984e-11	1	3.35758341896156e-06	1	1	1
LOC551721	1	1	1	1	1	1	1	1	1	1	1
LOC551819	1	1	1	1	1	1	1	1	1	1	1
LOC551922	1	1	1	1	1	1	1	1	1	1	1
LOC551961	1	1	1	1	1	1	1	1	1	1	1
LOC551969	1	1	1	1	1	1	1	1	1	1	1
LOC551970	1	1	1	1	1	1	1	1	1	1	1
LOC551980	1	1	1	1	1	0.810978149665951	1	1	1	1	1
LOC552036	1	1	1	1	1	1	1	1	1	1	1
LOC552062	1	1	1	1	1	1	1	1	1	1	1
LOC552091	1	1	1	1	1	1	0.120567229359165	1	1	1	1
LOC552138	1	1	1	1	1	1	1	1	9.95265802829846e-08	1	1
LOC552144	1	1	1	1	1	1	1	1	1	1	1
LOC552150	1	1	1	1	1	1	1	1	1	1	1
LOC552197	1	1	1	1	1	1	1	1	1	1	1
LOC552247	1	1	1	1	1	1	1	1	1	1	1
LOC552249	1	1	1	1	1	0.425888773685983	0.47809285916458	1	1	0.0341675401296867	1
LOC552315	0.0119193958124599	1	1	1	1	3.68021270917216e-19	1	1	1.2940249734089e-12	1	1
LOC552410	1	1	1	1	1	1	1	1	1	1	1
LOC552419	1	1	1	1	1	1	1	1	1	1	1
LOC552476	1	1	1	1	1	1	1	1	1	1	1
LOC552520	1	1	1	1	1	0.000221504970010785	1	1	1	1	1
LOC552528	1	1	1	1	1	1	1	1	1	1	1
LOC552549	1	1	1	1	1	1	1	1	1	1	1
LOC552571	1	1	1	1	1	1	1	1	1	4.54191945328404e-14	1
LOC552720	1	1	1	1	1	0.515024400189444	1	1	1	1	1
LOC552721	1	1	1	1	1	1	1	1	1.43572334475787e-10	1	1
LOC552756	1	1	1	1	1	1	1	1	1	1	1
LOC552766	1	1	1	1	1	1	1	1	1	1	1
LOC724169	1	1	1	1	1	1	1	1	1	1	1
LOC724188	1	1	1	1	1	1	1	1	1	1	1
LOC724291	1	1	1	1	1	1	1	1	1	1	1
LOC724303	1	1	1	1	1	1	1	1	1	1	1
LOC724386	1	1	1	1	1	1	1	1	1	1	1
LOC724408	1	1	1	1	1	1	1	1	1	1	1
LOC724703	1	1	1	1	1	1	1	1	1	1	1
LOC724930	1	1	1	1	1	1	1	0.651122160183043	1	1	1
LOC725111	1	1	1	1	1	0.209247073718537	1	1	1	1	1
LOC725178	1	1	1	1	1	1	0.576930682553786	1	1	1	1
LOC725184	1	1	1	1	1	1	1	1	1	1	1
LOC725368	1	1	1	1	1	1	1	1	0.430845917635273	1	1
LOC725374	1	1	1	1	1	1	1	1	1	1	1
LOC725388	1	1	1	1	1	1	1	1	1	1	1
LOC725512	1	1	1	1	1	0.141605268047321	1	1	1	1	1
LOC725551	1	1	1	1	1	1	1	1	1	1	1
LOC725571	1	1	1	1	1	1	1	1	3.95493177747211e-06	1	1
LOC725661	1	1	1	1	1	1	1	1	1	1	1
LOC725688	1	1	1	1	1	1	1	1	1	1	1
LOC725756	1	1	1	1	1	1	1	1	8.18892785820808e-11	1	1
LOC725770	1	1	1	1	1	1	1	1	1	1	1
LOC725899	1	1	1	1	1	1	1	1	1	1	1
LOC726002	1	1	1	1	1	0.440592194639458	1	1	1	1	1
LOC726167	1	1	1	1	1	1	8.81390051720107e-11	0.0466437558186627	5.77823712912546e-08	0.00124327620887236	1
LOC726172	1	1	1	1	1	1	1	1	1	1	1
LOC726187	1	1	1	1	1	1	1	1	0.000986616241049106	1	1
LOC726197	1	1	1	1	1	1	1	1	1	1	1
LOC726289	1	1	1	1	1	1	1	1	1	1	1
LOC726497	1	1	1	1	1	1	1	1	1	1	1
LOC726500	1	1	1	1	1	1	1	1	1	1	1
LOC726562	1	1	1	1	1	1	1	1	1	1	1
LOC726637	1	1	1	1	1	1	1	1	1	1	1
LOC726721	1	1	1	1	1	1	1	1	1	1	1
LOC726760	1	1	1	1	1	1	1	1	1	1	1
LOC726947	1	1	1	1	1	1	1.87400482915317e-09	1	2.50371488832479e-34	1	1
LOC726958	1	1	1	1	1	1	1	1	1	1	1
LOC727146	1	1	1	1	1	1	1	1	1	1	1
LOC727396	1	1	1	1	1	0.0208269593827022	1	1	1	1	1
LOC727634	1	1	0.00339433050783705	1	1	1	1	1.12668104586902e-14	1	1	0.0448486197282468
NOS	1	1	1	1	1	1	1	1	1	1	1
PGRP-S3	1	1	1	1	1	1	1	1	1	1	1
PPO	1	1	1	1	1	1	1	1	1	1	1
Pten	1	1	1	1	1	1	1	1	1	1	1
Tspan6	1	1	1	1	0.141988806635477	1	0.000984943269103738	0.12123436862587	1	1	1
Vha16	1	0.763865427926968	1	1	1	1	1	1	1	1	1
CPR14	1	1	1	1	1	1	1	1	1	1	1
CPR19	1	1	1	1	1	1	1	1	0.00613194252397275	1	1
CSP6	1	1	1	1	1	1	1	1	1	1	1
Cox6c	1	1	1	1	1	1	1	1	1	1	1
Dnmt3	1	1	1	0.482527988783531	1	1	1	1	1	1	1
Ecr	1	1	1	1	1	1	1	1	1	1	1
FAR1	1	1	1	1	1	1	1	1	1	1	1
Gat-1B	1	1	1	1	1	1	1	1	2.62534864525773e-20	1	1
Gat-a	1	1	1	1	1	1	1	1	1	1	1
Gfat2	1	1	1	1	1	1	3.62537672851282e-11	1	1	1	1
GlnS	1	1	1	1	1	1	1	1	1	1	1
GstD1	1	1	1	1	1	1	1	1	1	1	1
GstS4	1	1	1	1	1	1	1	1	1	1	1
Jtb	1	1	1	1	1	1	1	1	1	1	1
KAT2A	1	1	1	1	1	1	1	1	1.93542723655609e-12	1	1
LOC100379261	1	1	1	1	1	1	1	1	1	1	1
LOC100576099	1	1	1	1	1	1	1	1	1	1	1
LOC100576186	1	1	1	0.665325693210849	1	1	1	1	1	1	1
LOC100576195	1	1	1	1	1	1	1	1	1	1	1
LOC100576337	1	1	1	1	1	1	1	1	0.0660602255411152	1	1
LOC100576383	1	1	1	1	1	1	1	1	1	1	1
LOC100576411	1	1	1	1	1	1	1	1	1	1	1
LOC100576646	1	1	1	1	1	1	1	1	1	1	1
LOC100576649	1	1	1	1	1	1	1	1	1	1	1
LOC100576795	1	1	1	1	1	1	1	1	1	1	1
LOC100576801	1	1	1	1	1	1	1	1	1	1	1
LOC100576818	1	1	1	0.0186827214462851	1	1	1	1	1	1	1
LOC100576826	1	1	1	1	1	1	1	1	1	1	1
LOC100576862	1	1	1	1	1	1	1	0.103580601724705	1	1	1
LOC100577002	1	1	1	1	1	1	1	1	1	0.133254201952534	1
LOC100577019	1	1	1	1	NA	1	1	1	1	1	1
LOC100577050	1	1	1	1	1	1	1	1	1	1	1
LOC100577053	1	1	1	1	1	1	0.00869883297005052	1	1	1	1
LOC100577136	1	1	1	1	1	1	1	1	0.000102342813593182	1	1
LOC100577140	1	1	1	1	1	1	0.424017497967884	1	5.93096797187825e-08	1	1
LOC100577174	1	1	1	1	1	1	1	1	1	1	1
LOC100577401	1	1	1	1	1	1	0.0125365283712983	0.247167427940328	1	1	1
LOC100577423	1	1	1	1	1	1	1	1	1	1	1
LOC100577481	1	1	1	1	1	1	1	1	1	1	1
LOC100577493	1	1	1	1	1	1	1	1	1	1	1
LOC100577687	1	1	1	1	1	1	0.00348842280460218	1	1	1	1
LOC100577763	1	1	1	1	1	0.486946651171465	1	0.812852984012834	1	0.171469834253853	0.244064400602523
LOC100577841	1	1	1	1	1	1	1	1	1	1	1
LOC100577870	1	1	1	1	1	1	1	1	1	1	1
LOC100577972	1	1	1	1	1	0.000319245919500072	1.29449013503021e-10	0.839150176920778	1	1	2.48094971272252e-05
LOC100578035	1	1	1	1	1	1	1	1	1	1	1
LOC100578071	1	1	1	1	1	1	4.62286111538303e-11	1	1	1	0.253243716712734
LOC100578168	1	1	1	1	1	1	1	1	1	0.203772366252987	1
LOC100578209	1	1	1	1	1	1	1	1	1	1	1
LOC100578215	1	1	1	1	1	1	1	1	1	1	1
LOC100578235	1	1	1	1	1	1	1	1	1	1	1
LOC100578255	1	1	1	1	1	1	1	1	1	1	1
LOC100578277	1	1	1	1	1	1	1	1	1	1	1
LOC100578329	1	1	1	1	1	1	1	1	1	1	1
LOC100578380	1	1	1	1	1	1	1	1	1	1	1
LOC100578433	1	1	1	1	1	1	1	1	1	1	1
LOC100578450	1	1	1	1	1	0.000734012079660763	1	1	1	1	1
LOC100578560	1	1	1	1	1	1	1	1	1	1	1
LOC100578586	1	1	1	1	1	1	1	1	1	0.143979375153116	1
LOC100578697	1	1	1	1	1	1	1	1	1	1	1
LOC100578725	1	1	1	1	1	1	1	1	6.91262898049838e-06	1	1
LOC100578875	1	1	1	1	1	1	1	1	1	1	1
LOC100578893	1	1	1	1	1	1	1	1	1.6836971560413e-09	1	1
LOC102653793	1	1	1	1	1	1	1.0915156885719e-10	1	1	1	1
LOC102653879	1	1	1	1	1	1	1	1	1	1	1
LOC102653930	1	1	1	1	1	1	1	1	1	1	1
LOC102654014	1	1	1	1	1	1	1	1	1	1	1
LOC102654146	1	1	1	1	1	1	0.128538074506092	1	1	1	1
LOC102654165	1	1	1	0.477594389353633	1	1	1	1	1	1	1
LOC102654312	1	1	1	1	1	1	1	1	1	1	1
LOC102654349	1	1	1	1	1	1	1	1	1	1	1
LOC102654365	1	1	1	1	1	0.000869224825364722	1	1	1	1	1
LOC102654610	1	1	1	1	1	1	1	1	1	1	1
LOC102654621	1	1	1	1	1	1	1	1	1	0.894212776584316	1
LOC102654987	1	1	1	1	1	1	1	1	0.12578518386893	1	1
LOC102655219	1	1	1	1	1	1	1	1	1	1	1
LOC102655259	1	1	1	1	1	1	1	1	2.45392849869317e-09	1	1
LOC102655470	1	1	1	1	NA	1	1	1	1	1	1
LOC102655679	1	1	1	1	1	1	1	1	1	1	1
LOC102655688	1	1	1	1	1	1	1	1	1	1	1
LOC102655836	1	1	1	1	1	1	1	1	1	1	1
LOC102655877	1	1	1	1	1	1	1	1	1	1	1
LOC102655904	1	1	1	1	NA	1	1	1	0.867097558837966	1	1
LOC102655948	1	1	1	1	1	1	1	1	1	1	1
LOC102656183	1	1	1	1	1	1	1	1	1	1	1
LOC102656263	1	1	1	1	1	1	1	1	1	1	1
LOC102656287	1	1	1	1	1	1	1	1	1	1	1
LOC107963993	1	1	1	1	1	1	1	1	1	1	1
LOC107964089	1	1	1	1	1	1	1	1	1	1	1
LOC107964507	1	1	1	1	1	1	1	1	1	1	1
LOC107965021	1	1	1	0.0878870630133539	1	1	1	1	1	1	1
LOC107965199	1	1	1	1	1	1	1	1	1	1	1
LOC107965225	1	1	1	1	1	1	1	1	1	1	1
LOC107965250	1	1	1	1	1	1	1	1	1	1	1
LOC107965266	1	1	1	1	1	1	1	1	1	1	1
LOC107965508	1	1	1	1	1	1	1	1	1	1	1
LOC107965749	1	1	1	1	1	1	1	1	1	1	1
LOC107965828	1	1	1	1	1	1	0.00398525575195796	1	1	1	1
LOC113218534	1	1	1	0.340929278622271	1	1	1	1	1	1	1
LOC113218670	1	0.413604128108224	1	1	1	1	1	1	1	1	1
LOC406114	1	1	1	1	1	1	0.195525752829084	1	1	1	1
LOC408271	1	1	1	1	1	1	1	1	1	1	1
LOC408286	1	1	1	1	1	1	1	1	1	1	1
LOC408303	1	1	1	1	1	1	1	1	1	1	1
LOC408312	1	1	1	1	1	1	1	1	0.0472601835286783	1	1
LOC408355	1	1	1	1	1	1	1	1	1	1	1
LOC408369	1	1	1	1	1	1	1	1	1	1	1
LOC408402	1	1	1	1	1	1	1	1	1	1	1
LOC408421	1	1	1	1	1	1	1	1	1	1	1
LOC408434	1	1	1	1	1	1	1	1	1	1	1
LOC408458	1	1	1	1	1	1	1	1	1	1	1
LOC408461	1	1	1	1	1	1	1	1	1	1	1
LOC408474	1	1	1	1	1	1	1	1	1	1	1
LOC408511	1	1	1	1	1	1	1	1	3.54519587911593e-12	1	1
LOC408520	1	1	1	1	1	1	1	1	2.0140709373079e-05	1	1
LOC408573	1	1	1	1	1	1	1	1	1	1	1
LOC408575	1	1	1	1	1	1	1	1	1	1	1
LOC408592	1	1	1	1	1	1	1	1	1	1	1
LOC408597	1	1	1	1	1	1	1	1	1	1	1
LOC408649	1	1	1	1	1	1	1	1	1	1	1
LOC408661	1	1	1	0.400538096531358	1	1	1	1	8.4061965348517e-09	1	1
LOC408668	1	1	1	1	1	1	1	1	1	1	0.967868697950887
LOC408687	1	1	1	1	1	1	1	1	0.00754807573862777	1	1
LOC408741	1	1	1	1	1	1	1	1	1	1	1
LOC408742	1	1	1	1	1	1	1	1	1	1	1
LOC408748	1	1	1	1	1	1	1	1	0.104448562431454	1	1
LOC408766	1	1	1	1	1	1	8.24358943247777e-09	1	1	1	1
LOC408774	1	1	1	1	1	1	1	1	1	1	1
LOC408785	1	1	1	1	1	1	1	1	1	1	1
LOC408791	1	1	1	1	1	3.07143883630989e-09	1	1	1	1	1
LOC408793	1	1	1	0.485348504609159	1	1	1	1	1	1	1
LOC408804	1	1	1	1	1	1	1	1	1	0.0178460959388674	1
LOC408815	1	1	1	1	1	1	1	1	1	1	1
LOC408819	1	1	1	1	1	1	1	1	1.28667403544962e-09	1	1
LOC408827	1	1	1	1	1	1	1	1	1.13218450087828e-13	1	1
LOC408833	1	1	1	1	1	1	1	1	1	1	1
LOC408871	1	1	1	1	1	1	1	1	1	1	1
LOC408892	1	1	1	1	1	1	1	1	1	1	0.245864381541592
LOC408906	1	1	1	1	1	1	1	1	1	1	1
LOC408925	1	1	1	0.126557420650118	1	1	1	1	1	1	1
LOC408955	1	1	1	1	1	1	1	1	1	3.60678009342089e-05	1
LOC408971	1	1	1	1	1	1	1	1	0.858270932592062	1	1
LOC408979	1	1	1	1	1	1	1	1	1	1	1
LOC408989	1	1	1	1	1	1	1	1	1	1	1
LOC409004	1	1	1	1	1	1	1	1	1	1	1
LOC409023	1	1	1	1	1	1	1	1	1	1	1
LOC409026	1	1	1	1	1	0.0373574192834817	1	1	0.691999316195066	1	1
LOC409032	1	1	1	1	1	1	1	1	0.218625280379495	1	1
LOC409041	1	1	1	1	1	1	1	1	1.39149644369125e-06	1	1
LOC409068	1	1	1	1	1	1	1	1	1	1	1
LOC409098	1	1	1	1	1	1	1	1	1	1	1
LOC409103	1	1	1	1	1	1	1	1	1	1	1
LOC409157	1	1	1	1	1	1	1	1	3.64623409502044e-06	1	1
LOC409179	1	1	1	1	1	1	1	1	4.38386276678226e-05	1	1
LOC409180	1	1	1	1	1	1	1	1	4.3735164771179e-05	1	1
LOC409189	1	1	1	1	1	1	1	1	1	1	1
LOC409196	1	1	1	1	1	1	1	1	1	1	1
LOC409201	1	1	1	1	1	1	1	1	0.0355776494814333	1	1
LOC409203	1	1	1	1	1	1	0.0350858285065422	1	1	0.0793041971429386	1
LOC409245	1	1	1	1	1	1	1	1	1	1	1
LOC409249	1	1	1	1	1	1	1	1	1	1	1
LOC409260	1	1	1	1	1	1	1	1	1	1	1
LOC409263	1	1	1	1	1	1	1	1	1	1	1
LOC409265	1	1	1	1	1	1	1	1	1	1	1
LOC409270	1	1	1	1	1	1	1	1	1	1	1
LOC409271	1	1	1	1	1	1	1	1	1	1	1
LOC409292	0.590385221468737	1	1	0.0102563144082088	1	1	1	1	1	1	1
LOC409308	1	1	1	1	1	1	1	1	1	1	1
LOC409320	1	1	1	1	1	1	1	1	1	1	1
LOC409329	1	1	1	1	1	1	1	1	1	1	1
LOC409361	1	1	1	1	1	1	1	1	1	1	1
LOC409373	1	1	1	1	1	1	1	1	1	1	1
LOC409377	0.000852332605111722	1	1	1	1	1	1	1	8.14085740652469e-28	1	1
LOC409388	1	1	1	1	1	1	0.282316993773214	1	1	1	1
LOC409410	1	1	1	1	1	2.86273085637781e-11	1	1	0.462785424891924	1	1
LOC409411	1	1	1	1	1	1	1	1	1	1	1
LOC409427	1	1	1	1	1	1	1	1	1	1	1
LOC409441	1	1	1	1	1	0.134012276555219	1	1	0.000247909716965723	1	1
LOC409465	1	1	1	NA	NA	1	1	1	1	1	1
LOC409488	1	1	1	1	1	1	1	0.193202819183687	1.8922925511199e-09	1	1
LOC409491	1	1	1	1	1	1	0.9842688093026	1	1	1	1
LOC409499	1	1	1	1	1	2.06847099963362e-09	1	1	0.860324545803933	1	1
LOC409511	1	1	1	1	1	8.2182723829295e-06	0.000984943269103738	1	1	1	1
LOC409520	1	1	1	1	1	1	1	1	1	1	1
LOC409538	1	1	1	1	1	1	1	1	1	1	1
LOC409559	1	1	1	1	1	1	1	1	1	1	1
LOC409586	1	1	1	1	1	1	1	1	1	1	1
LOC409607	1	1	1	1	1	1	1	1	2.17354398166483e-06	1	1
LOC409633	1	1	1	1	1	1	1	1	1	1	1
LOC409643	1	1	1	1	1	1	2.4748386678081e-05	1	1	1	1
LOC409662	1	1	1	1	1	1	1	1	1	1	1
LOC409670	1	1	1	0.136290900712076	1	1	1	1	1	1	1
LOC409673	1	1	1	1	1	3.3409146547247e-06	1	1	1	1	0.270607528128389
LOC409689	1	1	1	1	1	1	1	1	1	1	1
LOC409704	1	1	1	1	1	1	1	1	1	0.48541764172499	1
LOC409726	1	1	1	1	1	1	1	1	1	1	1
LOC409736	1	1	1	1	1	1	1	1	1	1	1
LOC409740	1	1	1	1	1	1	1	1	1	1	1
LOC409749	1	1	1	1	1	1	1	1	1	1	1.10562496172116e-05
LOC409762	1	1	1	1	1	1	1	1	1	1	1
LOC409769	1	1	1	1	1	1	1	1	2.04128543373654e-07	1	1
LOC409795	1	1	1	1	1	1	1	1	1.58688599393663e-06	1	1
LOC409833	1	1	1	1	1	1	1	1	1	1	1
LOC409838	1	1	1	1	1	1	1	1	1	1	1
LOC409852	1	1	1	0.528735900330094	1	1	1	1	1	1	1
LOC409857	1	1	1	1	1	1	1	1	1	0.96768184916128	1
LOC409860	1	1	1	1	1	1	1	1	1	1	1
LOC409863	1	1	1	1	1	1	1	1	0.00118198462232902	1	1
LOC409900	1	1	1	1	1	1	1	1	1	1	1
LOC409905	1	1	1	1	1	1	1	1	1	1	1
LOC409909	1	1	1	1	1	1	1	1	1	1	1
LOC409910	1	1	1	1	1	1	1	1	1	1	1
LOC409911	1	1	1	1	1	1	1	1	1	1	1
LOC409924	1	1	1	1	1	1	1	1	7.07931470327588e-05	1	1
LOC409928	1	1	1	1	1	1	1	1	1	1.2763964219015e-11	0.0101623271239507
LOC409930	1	1	1	1	1	1	1	1	1	1	1
LOC409945	1	1	1	0.0054888675460425	1	1	1	1	1	1	1
LOC409976	1	1	1	1	1	1	1	0.205369442688176	5.62339806923492e-08	1	1
LOC410039	1	1	1	1	1	1	1	1	1	1	1
LOC410055	1	1	1	1	1	1	1	1	1	1	1
LOC410059	1	1	1	1	1	1	1	1	1	1	1
LOC410087	1	1	1	1	1	1	1	1	1	1	1
LOC410091	1	1	1	1	1	1	1	1	1	1	1
LOC410097	1	1	1	1	1	1	1	1	1	0.131252221300294	0.179922356687127
LOC410105	1	1	1	1	1	1	1	1	1	1	1
LOC410107	1	1	1	1	1	1	1	1	1	0.132847197065719	1
LOC410118	1	1	1	1	1	1	1	1	1	1	1
LOC410155	1	1	1	1	1	1	1	1	1	1	1
LOC410157	1	1	1	1	1	1	1	1	1	1	1
LOC410159	1	1	1	1	1	0.00106010312586148	1.56705978757031e-06	1	1	1	1
LOC410172	1	1	1	1	1	1	1	1	1	1	1
LOC410241	1	1	1	1	1	1	1	1	1	1	1
LOC410270	1	1	1	1	1	1	0.290552014829055	1	0.0659538398071206	1	1
LOC410283	1	1	1	1	1	1	1	1	1	0.60116856658015	1
LOC410286	1	1	1	1	1	1	1	1	4.83666354879858e-21	1	1
LOC410289	1	1	1	1	1	1	1	1	1	1	0.0479940405749967
LOC410337	1	1	1	1	1	1	1	1	0.000325416777767105	1	1
LOC410338	1	1	1	1	1	1	1	1	1	1	1
LOC410371	1	1	1	1	1	1	1	1	2.78700865351564e-21	1	1
LOC410376	1	1	1	1	1	1	1	1	1	1	1
LOC410379	1	1	1	0.000385764634321117	1	1	0.0247127189760183	1	1	1	1
LOC410383	1	1	1	1	1	1	1	1	1	1	1
LOC410395	1	1	1	1	1	0.0713377918324583	1	1	1	1	1
LOC410414	1	1	1	1	1	1	1	1	1	1	1
LOC410420	1	1	1	1	1	1	1	1	1	1	1
LOC410451	1	1	1	1	1	1	1	1	1	1	1
LOC410456	0.0744949946782837	1	1	0.293119266688983	1	1	1	1	4.23241726786535e-13	1	1
LOC410470	1	1	1	1	1	1	7.79939910780498e-05	1	1	1	1
LOC410484	1	1	1	1	1	1	0.070141900769137	1	1	1	1
LOC410485	1	1	1	1	1	1	1	1	1	1	0.0340380623612155
LOC410512	1	1	1	1	1	1	1	1	1	1	1
LOC410525	1	1	1	1	1	1	1	1	1	1	1
LOC410538	1	1	1	1	1	1	1	1	1	1	1
LOC410542	1	1	1	1	1	1	1	1	1	1	1
LOC410550	1	1	1	1	1	1	1	1	0.00215147662160339	1	1
LOC410561	1	1	1	1	1	1	1	1	1	1	1
LOC410571	1	1	1	1	1	1	0.0055915962787026	1	1	1	0.00138401869143152
LOC410577	1	1	1	1	1	1	1	1	0.170462472663944	1	1
LOC410583	1	1	1	1	1	1	1	1	1	1	1
LOC410585	1	1	1	1	1	0.616155139232537	1	1	0.0869390946495099	1	1
LOC410618	1	1	1	1	1	1	1	1	1	1	1
LOC410630	1	1	1	1	1	1	0.893828853063551	1	1	1	1
LOC410636	1	1	1	1	1	1	1	1	1	1	1
LOC410663	1	1	1	1	1	1	1	1	1	1	1
LOC410664	1	1	1	1	1	1	0.352608189790789	1	1	1	0.493632469969578
LOC410811	1	1	1	1	1	1	1	1	1	1	1
LOC410821	1	1	1	1	1	1	1	1	0.000110217832037993	1	1
LOC410837	1	1	1	1	1	1	0.415306795486786	1	1	1	1
LOC410879	1	1	1	1	1	1	1	1	1	1	1
LOC410907	1	1	1	1	1	1	1	1	1	1	1
LOC410911	1	1	1	1	1	1	1	1	1	1	1
LOC410940	1	1	1	1	1	1	1	1	1	1	1
LOC410943	1	1	1	1	1	1	1	1	1	1	1
LOC410952	1	1	1	1	1	1	1	1	1.08490080789983e-09	0.0205379624041595	1
LOC410969	1	1	1	1	1	1	1	1	1	1	1
LOC410973	1	1	1	1	1	1	1	1	1	1	1
LOC410985	1	1	1	1	1	1	1	1	1	1	1
LOC411043	1	1	1	1	1	1	1	1	1	1	1
LOC411048	1	1	1	1	1	1	1	1	6.79823764150648e-07	1	1
LOC411054	1	1	1	1	1	1	1	1	4.92523613472172e-22	1	1
LOC411070	1	1	1	1	1	1	1	1	1	1	1
LOC411083	1	1	1	1	1	1	5.96312855805693e-11	1	1.21080721976465e-27	1	1
LOC411088	1	1	1.35075363504272e-06	1	1	5.26540738430859e-08	1	1	1	1	1
LOC411100	1	1	1	1	1	1	1	1	1	1	1
LOC411148	1	1	1	1	1	1	1	1	1	1	1
LOC411163	1	1	1	1	1	1	1	1	1	1	1
LOC411164	1	1	1	1	1	1	1	1	1	1	1
LOC411167	1	1	1	1	1	1	1	1	1	1	1
LOC411188	1	1	1	1	1	1	1	1	1	1	1
LOC411191	1	1	1	1	1	1	1	1	1	1	1
LOC411214	1	1	1	1	1	1	1	1	3.88507896007744e-18	1	1
LOC411233	1	1	1	1	1	1	1	1	1	1	1
LOC411249	1	1	1	1	1	1	0.947363213428681	1	1	1	1
LOC411260	1	1	1	1	1	1	1	1	1	1	1
LOC411261	1	1	1	1	1	1	1	1	1	1	1
LOC411288	1	1	1	1	1	1	0.000557412119523166	1	1	1	1
LOC411306	1	1	1	1	1	0.245091028835647	1	1	1	1	1
LOC411335	1	1	1	0.399173989227221	1	1	1	1	1	1	1
LOC411347	1	1	1	1	1	1	1	1	1.57066060494848e-07	1	1
LOC411365	1	1	1	1	1	1	1	1	1	1	1
LOC411391	1	1	1	1	1	1	1	1	1	1	1
LOC411404	1	1	1	1	1	1	1	1	1	1	1
LOC411408	1	1	1	1	1	1	1	1	1	1	1
LOC411447	1	1	1	1	1	1	1	1	1	1	0.147330440055954
LOC411457	1	1	1	1	1	1	1	1	1	1	1
LOC411458	1	1	1	1	1	1	0.913383592838855	1	1.59156211674746e-19	1	1
LOC411473	1	1	1	1	1	1	1	1	1	1	1
LOC411474	1	1	1	1	1	1	4.0411479910111e-05	0.591625232545674	5.14478198765444e-28	1	1
LOC411490	1	1	1	1	1	1	1	1	1	1	1
LOC411509	1	1	1	1	1	1	1	1	1	1	1
LOC411510	1	1	1	1	1	1.22457607651162e-05	0.169115331236094	1	1	1	1
LOC411524	1	1	1	1	1	1	1	1	1	1	1
LOC411540	1	1	1	1	1	1	1	1	1	1	1
LOC411545	1	1	1	1	1	1	1	1	1	1	1
LOC411552	1	1	1	1	1	1	1	1	1	1	1
LOC411564	1	1	1	1	1	1	1	1	1	0.0112321811427022	1
LOC411633	1	1	1	1	1	1	1	1	1	1	1
LOC411654	1	1	1	1	1	1	1	1	1	1	1
LOC411665	1	1	1	1	1	1	1	1	1.31413352611758e-12	1	1
LOC411698	1	1	1	1	1	1	1	1	1	1	1
LOC411699	1	1	1	1	1	1	1	1	1	1	1
LOC411719	1	1	1	1	1	1	1	1	1	1	1
LOC411722	1	1	1	1	1	1	1	1	1	1	1
LOC411724	1	1	1	1	1	0.0497177872988767	1	1	1	1	1
LOC411730	1	1	1	1	1	0.0495336123824003	1	1	1	1	1
LOC411731	1	1	1	1	1	1	1	1	1	5.25428214874328e-09	1
LOC411732	1	1	1	1	1	1	1	1	1	1	1
LOC411789	1	1	1	1	1	1	1	1	1	1	1
LOC411794	1	1	1	1	1	1	0.00174560497246967	1	1	1	1
LOC411796	1	1	1	1	1	1	1	1	1	1	1
LOC411799	1	1	1	1	1	1	1	1	1	1	1
LOC411839	1	1	1	1	1	1	1	1	1	1	1
LOC411856	1	1	1	1	1	1	1	1	1	1	1
LOC411875	1	1	1	1	1	1	1	1	1	1	1
LOC411904	1	1	1	1	1	1	1	1	1	1	1
LOC411906	1	1	1	1	1	1	1	1	1	1	1
LOC411923	1	1	1	1	1	1	1	1	1	1	1
LOC411972	1	1	1	1	1	1	1	1	1	1	1
LOC411982	1	1	1	2.85496895193171e-07	1	1	0.000181062643859393	1	1	1	1
