Gene	AlnLength	Codon	Function	dN.dS	GCProp	All_Advanced_Eusocial	All_Social	All_Solitary	Apis	Social_Corbiculates	Habropoda	Lasioglossum	Megachilidae	Melipona	Dufourea	Ceratina
LOC725220	615	205	NA	0.01591	0.628072727272727	1	1	1	1	1	1	0.00400141512746714	1	1	1	1
LOC725224	1281	427	NA	0.10818	0.338372727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725225	426	142	NA	0.0988	0.398218181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725227	477	159	NA	0.12387	0.328936363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725230	309	103	NA	0.00154	0.451609090909091	1	1	1	1	NA	1	1	1	1	1	1
LOC725234	690	230	NA	0.21068	0.357981818181818	1	1	1	0.234969626111717	1	1	1	1	1	1	1
LOC725237	1593	531	Effector	0.14352	0.504018181818182	1	1	1	1	1	1	1	1	1	3.03284447103945e-09	1
LOC725238	642	214	NA	0.08417	0.474645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725240	273	91	NA	0.11411	0.338654545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725244	1920	640	NA	0.03873	0.379172727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725245	1200	400	NA	0.15162	0.4603	1	1	1	1	1	1	1	1	1	1	1
LOC725248	4140	1380	NA	0.0472	0.369054545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725252	1878	626	NA	0.14045	0.328236363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725254	1254	418	NA	0.01863	0.512754545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725255	687	229	NA	0.1216	0.419609090909091	1	1	1	1	1	1	1	1	1.23002423798337e-11	1	1
LOC725258	945	315	NA	0.21916	0.463009090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725260	693	231	NA	0.20501	0.499918181818182	1	1	1	1	1	1	1	1	5.09692076615717e-16	1	1
LOC725261	279	93	NA	0.14778	0.4099	1	1	1	1	1	1	1	1	1	1	1
LOC725266	432	144	NA	0.02669	0.351	1	1	1	1	1	1	1	1	1	1	1
LOC725267	231	77	NA	0.1237	0.309336363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725268	2322	774	NA	0.14111	0.342290909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725272	408	136	NA	1e-04	0.476163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725273	462	154	Effector	0.00875	0.556854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725274	669	223	NA	0.20001	0.397481818181818	1	1	1	1	1	1	1	1	8.17098249831614e-06	1	1
LOC725287	1914	638	NA	0.10237	0.312327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725291	399	133	NA	0.18841	0.374127272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725294	2013	671	NA	0.08899	0.501881818181818	1	1	1	1	1	6.92047200266044e-07	1	1	0.000181724214581183	1	1
LOC725298	1263	421	NA	0.19855	0.279936363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725302	624	208	NA	0.07856	0.488181818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725303	1641	547	NA	0.06712	0.364409090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725306	5481	1827	NA	0.05027	0.417109090909091	1	1	1	1	1	1	0.273620707028546	1	1	1	0.0805049640307276
LOC725310	348	116	NA	0.0645	0.427381818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725311	381	127	NA	0.00455	0.384645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725312	267	89	NA	0.0073	0.403118181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725315	150	50	NA	0.25282	0.344845454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725316	384	128	NA	0.10745	0.346581818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725317	1800	600	NA	0.07417	0.346390909090909	1	1	1	0.0196883048604735	1	1	1	1	1	1	1
LOC725320	2184	728	NA	0.06998	0.355854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725323	2265	755	NA	0.10253	0.300609090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725325	1350	450	NA	0.07768	0.4224	1	1	1	1	1	1	1	1	7.89078674394666e-12	1	1
LOC725326	876	292	NA	0.24933	0.3076	1	1	1	1	1	1	1	1	1	1	1
LOC725327	1074	358	NA	0.08058	0.543318181818182	1	1	1	1	1	1	9.19690154720947e-07	1	0.000125019542183743	1	1
LOC725328	960	320	NA	0.26645	0.348581818181818	1	1	1	1	1	1	0.000542505410724128	1	1	1	1
LOC725330	1224	408	NA	0.12116	0.342527272727273	1	1	1	1	1	1	1	0.104988835202882	1	1	1
LOC725331	876	292	NA	0.08169	0.541827272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725332	4194	1398	NA	0.05503	0.368772727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725335	1524	508	NA	0.12205	0.462463636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725336	1188	396	NA	0.14246	0.481554545454545	7.77281927572348e-10	5.53615650333951e-65	1	0.0034916889008076	4.14296832271157e-63	1	1.0533831060999e-05	1	1	1	1
LOC725337	1026	342	NA	0.09904	0.3321	1	1	1	1	1	1	1	1	1	1	1
LOC725343	1425	475	NA	0.08522	0.440245454545455	1	1	1	1	1	1	1	1	1	3.43323283850122e-06	1
LOC725345	330	110	NA	0.07224	0.504127272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725348	1098	366	NA	0.07493	0.339636363636364	1	1	1	0.00281839314848864	1	1	1	1	1	1	1
LOC725352	264	88	NA	0.01064	0.390481818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725354	579	193	NA	0.07537	0.574972727272727	1	1	1	1	1	1	0.0102258295837622	1	1	1	1
LOC725357	354	118	NA	0.24162	0.314327272727273	1	1	1	1	NA	1	1	1	1	1	1
LOC725358	867	289	NA	0.11344	0.371927272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725362	1068	356	NA	0.01642	0.366018181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725363	720	240	NA	0.11583	0.357581818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725364	438	146	NA	0.07761	0.426936363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725368	795	265	Signalling	0.18209	0.328754545454545	1	1	1	1	1	1	1	1	0.430845917635273	1	1
LOC725374	780	260	Signalling	0.04184	0.351854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725376	2388	796	NA	0.19028	0.316890909090909	1	1	1	1	1	0.481480170007599	1	1	1	1	1
LOC725378	1968	656	NA	0.07503	0.336654545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725379	489	163	NA	0.14529	0.341872727272727	1	1	1	1	1	0.0379486958562946	1	1	1	1	1
LOC725383	222	74	NA	0.01009	0.356681818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725388	1800	600	Signalling	0.09318	0.340509090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725390	447	149	NA	0.0884	0.428309090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725391	1299	433	NA	0.09797	0.472263636363636	1	1	1	1	1	1	1	1	0.578342398306189	1	1
LOC725393	867	289	NA	0.04655	0.576072727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725394	1911	637	NA	0.11218	0.325472727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725395	3516	1172	NA	0.0832	0.341336363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725397	813	271	NA	0.06317	0.377954545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725400	1110	370	NA	0.0807	0.363318181818182	1	1	1	1	1	3.48704773108209e-11	1	1	1	1	1
LOC725401	291	97	NA	0.0017	0.374563636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725405	2196	732	NA	0.10788	0.319072727272727	1	1	1	9.59967030879842e-08	1	1	1	1	1	1	1
LOC725408	1071	357	NA	0.06245	0.586118181818182	1	1	1	1	1	1	0.00423306601521323	1	0.02542471008208	1	1
LOC725414	408	136	NA	1e-04	0.476163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725415	735	245	NA	0.06563	0.5447	1	1	1	1	1	1	1	1	1	1	1
LOC725416	456	152	NA	0.00853	0.488436363636364	1	1	1	1	1	1	1	1	0.237670164090169	1	1
LOC725418	708	236	NA	0.16811	0.326145454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725419	1083	361	NA	0.06466	0.354736363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725421	1914	638	NA	0.20941	0.361327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725424	561	187	NA	0.12979	0.300772727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725427	1716	572	NA	0.13602	0.323436363636364	1	1	1	1	1	1	0.0381028656423615	1	1	1	1
LOC725429	546	182	NA	0.19173	0.332827272727273	1	1	1	1	1	1	1	0.000735546909339996	1	1	1
LOC725432	204	68	NA	0.00151	0.438527272727273	1	1	1	1	1	1	1	0.926556790778954	1	1	1
LOC725435	2079	693	NA	0.10664	0.364190909090909	1	1	1	1	1	1	0.433141833051575	1	1.70804878282782e-32	1	1
LOC725441	1287	429	NA	0.05946	0.3426	1	1	1	1	1	1	1	1	1	1	1
LOC725444	438	146	NA	0.22213	0.403890909090909	1	1	1	1	NA	1	1	1	1	1	1
LOC725452	321	107	NA	0.13419	0.436990909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725453	180	60	NA	0.06646	0.5005	1	1	1	1	1	1	0.0170906544661662	1	1	1	1
LOC725455	888	296	NA	0.17826	0.4399	1	1	1	1	1	1	1	1	1	1	1
LOC725458	1023	341	NA	0.15312	0.422536363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725459	612	204	NA	0.12267	0.354872727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725461	1206	402	NA	0.14485	0.285163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725462	1515	505	NA	0.11815	0.4933	1	1	1	1	1	1	1	1	1	1	1
LOC725465	723	241	NA	0.06532	0.332218181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725467	2103	701	NA	0.09808	0.403227272727273	1	1	1	1	1	1	1	1	1.06458514425282e-09	1	1
LOC725468	804	268	NA	0.0972	0.310045454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725470	1092	364	NA	0.16948	0.434572727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725473	414	138	NA	0.08917	0.362963636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725474	1167	389	NA	0.03737	0.491390909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725475	537	179	NA	0.07429	0.3628	1	1	1	1	1	1	1	1	1	1	1
LOC725477	1545	515	NA	0.13142	0.320327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725478	579	193	NA	0.07359	0.348872727272727	1	1	1	1	1	1	0.319182598203623	1	1	1	1
LOC725480	684	228	NA	0.11429	0.471290909090909	1	1	1	1	1	1	1	1	0.257745217276165	1	1
LOC725481	975	325	NA	0.09711	0.3848	1	1	1	1	1	1	1	1	0.105230750094186	1	1
LOC725486	1590	530	NA	0.16964	0.302972727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725489	681	227	NA	0.3002	0.495927272727273	1	1	1	1	1	0.350529826495372	1	1	1	1	1
LOC725491	393	131	NA	0.13732	0.315527272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725492	1512	504	NA	0.02823	0.365509090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725495	1275	425	NA	0.06293	0.554227272727273	1	1	1	1	1	1	7.87478971600315e-22	1	1	1	1
LOC725496	1014	338	NA	0.16781	0.326245454545455	1	1	1	1	1	1	1	1	1	0.00202523349680588	1
LOC725500	1884	628	NA	0.12311	0.528036363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725502	741	247	NA	0.03215	0.459081818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725505	786	262	NA	0.03018	0.358990909090909	0.0670314517453062	1	1	1	1	1	1	1	2.8608186372667e-19	1	1
LOC725510	984	328	NA	0.30509	0.427845454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725511	915	305	NA	0.05659	0.5386	1	1	1	1	1	1	1	1	1	1	1
LOC725512	957	319	Signalling	0.24552	0.336381818181818	1	1	1	1	1	0.141605268047321	1	1	1	1	1
LOC725515	1305	435	NA	0.02795	0.381681818181818	1	1	1	0.00195253554292366	1	1	1	1	1	1	1
LOC725516	2091	697	NA	0.1103	0.348245454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725523	1143	381	NA	0.16199	0.412963636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725529	591	197	NA	0.14744	0.383945454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725536	345	115	NA	0.06219	0.310390909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725539	1497	499	NA	0.12014	0.330418181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725540	339	113	NA	0.16574	0.517845454545454	1	1	1	1	1	1	0.438235063343261	1	1	1	1
LOC725542	1218	406	NA	0.20255	0.485290909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725543	3270	1090	NA	0.05109	0.435209090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725546	1734	578	NA	0.10849	0.432890909090909	1	1	1	1	1	1	0.00671930687186206	1	1	1	1
LOC725547	402	134	NA	0.09724	0.597472727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725548	831	277	NA	0.21945	0.537454545454546	1	1	1	1	1	1	1	1	1	1	1
LOC725550	4989	1663	NA	0.17335	0.3464	1	1	1	1	1	1	1	1	1	1	1
LOC725551	906	302	Signalling	0.02893	0.457545454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725552	2397	799	NA	0.02673	0.353463636363636	1	1	1	1	1	1	1	1	1	0.00155047894028365	1
LOC725555	546	182	NA	0.0026	0.371627272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725556	1626	542	NA	0.11478	0.388127272727273	1	1	1	1	1	1	1	1	0.00015429269157047	1	1
LOC725557	282	94	NA	0.07084	0.533527272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725558	249	83	NA	0.01861	0.437390909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725562	1749	583	NA	0.10225	0.316345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725565	864	288	NA	0.03325	0.353209090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725566	273	91	NA	0.21006	0.400581818181818	1	1	1	1	1	1	1	1	0.000887097541503118	1	1
LOC725568	252	84	NA	0.09228	0.384218181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725569	993	331	NA	0.07957	0.3175	1	1	1	1	1	1	1	1	1	1	1
LOC725570	633	211	NA	0.05528	0.451818181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725571	1428	476	Signalling	0.01535	0.402927272727273	1	1	1	1	1	1	1	1	3.95493177747211e-06	1	1
LOC725572	276	92	NA	0.14535	0.335318181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725574	954	318	NA	0.04059	0.541454545454546	1	1	1	1	1	1	1	1	1	1	1
LOC725575	1137	379	NA	0.00355	0.376190909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725576	1698	566	NA	0.12951	0.407490909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725577	831	277	NA	0.04625	0.346890909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725581	3171	1057	NA	0.06147	0.535390909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725583	765	255	NA	0.09128	0.367918181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725584	804	268	NA	0.05103	0.325972727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725586	1725	575	NA	0.11396	0.351145454545455	1	1	1	3.40700945084827e-07	1	1	1	1	1	1	1
LOC725587	636	212	NA	0.03664	0.3582	1	1	1	1	1	1	1	1	1	1	1
LOC725589	1224	408	NA	0.15991	0.308454545454545	1	1	1	0.000202264617239175	1	1	1	1	1	1	1
LOC725590	1410	470	NA	0.03812	0.581236363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725591	5409	1803	NA	0.04801	0.4635	1	1	1	1	1	1	1	1	1	1	1
LOC725594	726	242	NA	0.18643	0.5357	1	1	0.12643587975841	0.0390901997062773	1	0.0284131523281705	1	1	1	1	1
LOC725595	1239	413	NA	0.08828	0.343536363636364	1	1	1	1	1	1	1	1	0.156059643213562	1	1
LOC725596	1941	647	NA	0.08226	0.430618181818182	1	1	1	1	1	1	0.000145635808908232	1	1	1	1
LOC725603	495	165	NA	0.14468	0.281154545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725606	759	253	NA	0.27165	0.465809090909091	1	1	1	1	1	1	0.00188259637516276	1	1	1	1
LOC725609	252	84	NA	0.02427	0.3337	1	1	1	1	1	1	1	1	1	1	1
LOC725611	4068	1356	NA	0.10087	0.3183	1	1	1	1	1	1	3.69723026809331e-05	1	1	1	0.115156783958561
LOC725612	3171	1057	NA	0.05695	0.318981818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725613	2838	946	NA	0.10404	0.309154545454545	1	1	1	1	1	1	1	1	0.0254654617104531	1	1
LOC725615	624	208	NA	0.06935	0.356345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725618	3321	1107	NA	0.13369	0.305909090909091	1	1	1	1	1	1	1	1	1	1	0.000782424026385993
LOC725619	489	163	NA	0.09705	0.547127272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725620	324	108	NA	0.12429	0.328863636363636	1	1	1	1	1	1	1	1	1	0.0533948980763467	1
LOC725622	930	310	NA	0.098	0.477718181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725623	846	282	NA	0.18513	0.2981	1	1	1	1	1	1	1.55896573596001e-06	1	1	1	1
LOC725626	846	282	NA	0.02344	0.437672727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725628	612	204	NA	0.10115	0.3485	1	1	1	1	1	1	1	1	1	1	1
LOC725632	1779	593	NA	0.10704	0.324681818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725633	291	97	NA	0.09076	0.355518181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725634	378	126	NA	0.04505	0.384318181818182	1	1	1	1	1	1	1	1	0.204330522235661	1	1
LOC725638	624	208	NA	0.1976	0.308854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725641	273	91	NA	0.01918	0.3986	1	1	1	1	1	1	1	1	0.00220083528274553	1	1
LOC725642	2118	706	NA	0.09686	0.321227272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725646	795	265	NA	0.17865	0.408345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725647	660	220	NA	0.03109	0.441181818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725653	675	225	NA	0.09394	0.334663636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725654	1032	344	NA	0.04162	0.514	1	1	1	1	1	1	1	1	9.54775850380761e-14	1	1
LOC725656	657	219	NA	0.11568	0.315763636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725659	468	156	NA	0.17033	0.3648	1	1	1	1	1	1	1	0.0305954597170973	1	1	1
LOC725660	846	282	NA	0.03554	0.549645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725661	1107	369	Signalling	0.20919	0.3239	1	1	1	1	1	1	1	1	1	1	1
LOC725662	9546	3182	NA	0.11225	0.386790909090909	1	1	1	1	1	1	9.43696868392294e-10	1	1	0.327972107374849	0.77261366809503
LOC725665	3756	1252	NA	0.06514	0.502509090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725669	759	253	NA	0.19008	0.358372727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725671	693	231	NA	0.02804	0.5587	1	1	1	1	1	1	1	1	1	1	1
LOC725673	2115	705	NA	0.05078	0.338	1	1	1	1	1	1	1	1	1	1	1
LOC725678	522	174	NA	0.01786	0.369381818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725680	2058	686	NA	0.02617	0.3829	1	1	1	1	1	1	1	1	1	1	1
LOC725682	753	251	NA	0.10655	0.510081818181818	1	1	1	1	1	1	1.57523724582577e-10	1	1	1	1
LOC725684	504	168	NA	0.08567	0.304118181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725685	2568	856	NA	0.09462	0.297890909090909	1	1	1	1	1	1	1	1	1	0.389220533483167	1
LOC725686	258	86	NA	0.02665	0.4387	1	1	1	1	1	1	1	1	1	1	1
LOC725688	297	99	NA	0.21619	0.427909090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725690	684	228	NA	0.20904	0.399790909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725698	657	219	NA	0.18182	0.531190909090909	1	1	1	1	1	1	1	1	6.31937940926385e-10	1	1
LOC725701	1509	503	NA	0.025	0.512636363636364	1	1	1	1	1	1	1	1	1.52910385988361e-05	1	1
LOC725703	1065	355	NA	0.115	0.475527272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725704	4338	1446	NA	0.13314	0.315409090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725705	270	90	NA	0.13547	0.366681818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725710	648	216	NA	0.11243	0.527636363636364	1	1	1	1	1	1	9.29144771819078e-05	1	1	1	1
LOC725711	1500	500	NA	0.04499	0.389463636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725712	465	155	NA	0.28665	0.364427272727273	1	1	1	1	NA	1	1	1	1	1	1
LOC725717	672	224	NA	0.022	0.372290909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725718	444	148	NA	0.04699	0.428554545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725719	3234	1078	NA	0.04426	0.357827272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725729	756	252	NA	0.09383	0.558572727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725732	2658	886	NA	0.23791	0.496518181818182	1	1	1	1	NA	0.278423836561723	1	3.29240690765768e-08	1	1	8.43859544023138e-13
LOC725733	342	114	NA	0.12922	0.369218181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725740	939	313	NA	0.26631	0.296063636363636	1	1	1	1	1	0.296671240942459	1	1	1	1	1
LOC725743	234	78	NA	0.04871	0.363245454545454	1	1	1	1	1	1	1	1	1	1	1
LOC725744	792	264	NA	0.02143	0.354790909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725745	915	305	NA	0.07311	0.345054545454546	1	1	1	1	1	1	1	1	1	1	1
LOC725747	450	150	NA	0.05359	0.383036363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725748	798	266	NA	0.17839	0.453409090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725749	1041	347	NA	0.22311	0.323718181818182	1	1	1	1	1	1	1	1	2.84476012061284e-15	1	1
LOC725753	756	252	NA	0.06087	0.386827272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725755	2001	667	NA	0.10104	0.302818181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725756	1077	359	NA	0.15611	0.431754545454546	1	1	1	1	1	1	1	1	8.18892785820808e-11	1	1
LOC725757	693	231	NA	0.02042	0.442718181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725758	495	165	NA	0.15075	0.494027272727273	1	1	1	1	1	0.359293186383169	1	1	4.7500932898966e-07	1	1
LOC725761	2343	781	NA	0.15755	0.370654545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725762	426	142	NA	0.0444	0.344645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725764	930	310	NA	0.13611	0.3348	1	1	1	1	1	1	1	1	1	1	1
LOC725770	2517	839	Signalling	0.02318	0.365836363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725780	1161	387	NA	0.02518	0.378663636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725781	2718	906	NA	0.04658	0.346963636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725782	1851	617	NA	0.00641	0.466336363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725784	531	177	NA	0.13414	0.505227272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725786	984	328	NA	0.083	0.381281818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725789	498	166	NA	0.04875	0.392309090909091	1	1	1	1	1	1	1	1	0.000476323326115136	1	1
LOC725795	1449	483	NA	0.07348	0.389054545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725796	651	217	NA	0.14897	0.342954545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725797	279	93	NA	0.22629	0.385781818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725798	1335	445	NA	0.18405	0.356290909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725801	852	284	NA	0.07895	0.343354545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725804	765	255	NA	0.09679	0.623054545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725807	426	142	NA	0.00841	0.327127272727273	1	1	1	1	1	1	1	1	1	1	1
LOC725812	1398	466	NA	0.06423	0.407718181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725813	1389	463	NA	0.02679	0.373772727272727	1	1	1	1	1	1	1	1	1.09476839856873e-25	1	1
LOC725817	705	235	NA	0.1501	0.330481818181818	1	1	1	1	NA	1	1	1	1	1	1
LOC725819	1197	399	NA	0.19064	0.430172727272727	1	1	1	1	1	1	1	1	1	1	1
LOC725822	1161	387	NA	0.21119	0.295036363636364	1	1	1	1	1	1	1	1	1	1	1
LOC725826	1842	614	NA	0.08886	0.353609090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725828	1206	402	NA	0.31012	0.338618181818182	1	1	1	1	1	0.0773273386474216	1	1	0.00111321315220333	1	1
LOC725829	996	332	NA	0.02828	0.545454545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725830	987	329	NA	0.07213	0.380481818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725835	309	103	NA	0.08342	0.308909090909091	1	1	1	1	1	1	1	1	1	1	1
LOC725837	2895	965	NA	0.10216	0.391654545454545	1	1	1	1	1	1	0.00573121234493674	1	1	1	1
LOC725844	1713	571	NA	0.06469	0.425345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725850	300	100	NA	0.00643	0.363018181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725854	828	276	NA	0.21792	0.306854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC725855	240	80	NA	0.00561	0.337118181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725856	471	157	NA	0.01138	0.358618181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725859	681	227	NA	0.11865	0.3675	1	1	1	1	1	1	1	1	1	1	1
LOC725860	1308	436	NA	0.10599	0.508963636363636	1	1	1	1	1	1	4.68277045230864e-06	1	2.09683497130654e-14	1	1
LOC725864	2094	698	NA	0.0833	0.460318181818182	1	1	1	1	1	1	6.27765884429239e-07	1	1	1	1
LOC725866	771	257	NA	0.2138	0.302318181818182	1	1	1	1	1	1	1	1	1	1	1
LOC725867	738	246	NA	0.12339	0.329263636363636	1	1	1	1	1	1	1	1	1	1	1
LOC725870	3531	1177	Receptor	0.03591	0.5242	1	1	1	1	1	1	1	1	1	1	1
LOC725871	186	62	NA	0.06321	0.413490909090909	1	1	1	1	1	1	1	1	1	1	1
LOC725876	384	128	NA	0.15493	0.361045454545455	1	1	1	1	1	1	1	1	1	1	1
LOC725879	324	108	NA	0.31669	0.286472727272727	1	1	1	1	NA	1	1	1	1	1	1
LOC725880	264	88	NA	0.00173	0.349181818181818	1	1	1	1	1	1	1	1	1	1	1
LOC725881	357	119	NA	0.29381	0.368990909090909	1	0.0898223896773729	1	1	1	1	1	1	1	1	1
LOC725882	240	80	NA	0.02366	0.422727272727273	1	1	1	1	1	1	1	1	1	1	1
