Gene	All_Post_Elaboration_Sociality	All_Post_Origin_Sociality	All_Solitary	Apis	Social_Corbiculates	Habropoda	Lasioglossum	Megachilidae	Melipona	Dufourea	Ceratina
LOC724901	1	1	1	1	1	1	1	1	1	1	1
LOC724903	1	1	1	1	1	1	1	1	1	1	1
LOC724904	1	1	1	1	1	1	1	1	1	1	1
LOC724909	1	1	1	1	1	1	1	1	1	1	1
LOC724912	1	1	1	1	1	1	1	1	4.72793e-17	1	1
LOC724913	1	1	1	1	1	1	1	1	1	1	1
LOC724914	1	1	1	1	1	1	1	1	1	1	1
LOC724919	1	1	1	1	1	1	1	1	1	1	1
LOC724921	1	1	1	1	1	1	1	1	1	1	1
LOC724922	1	1	1	1	1	1	1	1	1	1	1
LOC724923	1	1	1	1	1	1	1	1	1	1	1
LOC724925	1	1	1	1	1	1	1	1	1	1	1
LOC724926	1	1	1	0.00603574	1	1	1	1	1	1	1
LOC724927	1	1	1	1	1	1	1	1	1	1	1
LOC724928	1	1	1	1	1	1	1	1	1	1	1
LOC724932	1	1	1	1	1	1	1	1	1	1	1
LOC724933	1	1	1	1	0.6587524	1	0.01778235	1	1.241875e-09	1	1
LOC724934	1	1	1	1	1	1	1	1	1	1	1
LOC724935	1	1	1	0.01307807	1	1	1	1	1	1	1
LOC724936	2.63289003082295e-13	1	1	1	1	2.087633e-12	1	1	1	1	1
LOC724942	1	1	1	1	1	1	1	1	1	1	3.922731e-09
LOC724943	1	1	1	1	1	1	1	1	1	1	1
LOC724947	1	1	1	1	1	1	1	1	1	1	1
LOC724948	1	1	1	1	1	1	1	1	1	1	1
LOC724953	1	1	1	0.07504704	1	1	1	1	1	1	1
LOC724954	1	1	1	1	1	1	1	1	1	1	1
LOC724955	1	1	1	1	1	1	1	1	1	1	1
LOC724959	1	1	1	1	1	1	1	1	1	1	1
LOC724969	1	1	1	1	1	1	1	1	1	1	1
LOC724973	1	1	1	1	1	1	1	1	0.2525874	1	6.921533e-11
LOC724976	1	1	1	1	1	1	1	1	1	1	1
LOC724977	1	1	1	1	1	1	1	1	1	1	1
LOC724979	3.89000652869451e-38	1	1	1	1	1	1	1	1	1	1
LOC724983	0.240519082949458	1	1	1	1	1	1	1	1	1	2.36026e-16
LOC724985	1	1	1	1	1	1	1	1	1	1	1
LOC724986	1	1	1	1	1	1	1	1	1	1	1
LOC724991	1	1	1	1	1	1	1	1	1	1	1
LOC724996	1	1	1	1	1	1	1	1	1	1	1
LOC724998	1	1	1	1	1	1	1	1	1	1	1
LOC725003	1	1	1	1	1	1	1	1	0.0002243662	1	0.7973387
LOC725008	1	1	1	1	1	1	1	1	1	1	1
LOC725012	1	1	1	1	1	1	1	1	1	1	1
LOC725013	1	1	1	1	1	1	1	1	1	1	1
LOC725015	1	1	1	1	1	1	1	1	1	1	1
LOC725018	1	1	1	1	1	1	1	1	1	1	1
LOC725023	1	1	1	1	1	1	1	1	1	1	1
LOC725033	1	1	1	1	1	1	1	1	1	1	0.9250963
LOC725036	1	1	1	1	1	1	1	1	0.0002158928	1	0.0400683
LOC725039	1	1	1	1	1	1	1	1	1	1	1
LOC725042	1	1	1	1	1	1	1	1	0.4513863	1	1
LOC725044	1	1	1	1	1	1	1	1	3.205089e-17	1	0.1157454
LOC725045	1	1	1	1	1	1	1	1	1	1	1
LOC725046	1	1	1	1	1	1	0.04615602	1	1	1	0.006733406
LOC725049	1	1	1	1	1	1	1	1	1	1	1
LOC725054	1	1	1	1	1	1	1	1	1	1	1
LOC725055	1	1	1	1	1	1	1	1	1	1	1
LOC725057	1	1	1	1	1	1	1	1	0.09427332	1	1
LOC725058	1	1	1	1	1	1	1	1	1	1	1
LOC725059	1	1	1	1	1	1	1	1	1	1	1
LOC725060	1	1	1	1	1	1	1	1	1	1	1
LOC725067	1	1	1	1	1	1	1	1	1	1	1
LOC725069	1	1	1	1	1	1	1	1	1	1	1
LOC725070	1	1	1	1	1	1	1	1	1	1	1
LOC725079	1	1	1	1	1	1	1	1	1	1	1
LOC725081	1	1	1	1	1	1	1	1	1	1	1
LOC725082	1	1	1	1	1	1	1	1	1	1	1
LOC725084	1	1	1	1	1	1	1	1	1	1	1
LOC725091	1	1	1	1	1	1	1	1	1	1	2.089938e-13
LOC725097	1	1	1	1	1	1	1	1	1	1	1
LOC725099	1	1	1	1	1	1	5.732117e-06	1	1	1	1
LOC725101	1	1	1	1	1	1	1	1	0.0007926239	1	1
LOC725105	1	1	1	1	0.03979055	1	1	1	1	1	1
LOC725115	1	1	1	1	1	1	1	1	1	1	1
LOC725118	1	1	1	1	1	1	1	1	1	1	9.706538e-05
LOC725125	1	1	1	1	1	1	1	1	1	1	1
LOC725128	1	1	1	1	1	1	1	1	1	1	1
LOC725130	0.0606650827045959	1	1	1	1	1	1	1	0.08161277	1	2.190908e-18
LOC725134	1	1	1	1	1	1	1	1	1	1	6.069546e-09
LOC725135	1	1	1	1	1	1	1	1	1	1	1
LOC725136	1	1	1	1	1	1	1	1	1	1	1
LOC725142	1	1	1	1	1	1	1	1	1	1	1
LOC725143	1	1	1	1	1	1	1	1	1	1	1
LOC725146	1	1	1	1	1	1	1	1	1	1	1
LOC725148	1	1	1	1	1	1	1	1	1	1	0.6814156
LOC725149	1	1	1	0.2220821	1	1	1	1	1	1	1
LOC725150	1	1	1	1	0.1118839	1	1	1	1	1	2.248295e-11
LOC725151	1	1	1	1	1	1	1	1	1	1	0.1660888
LOC725156	1	1	1	1	1	1	1	0.4970034	0.168577	1	1
LOC725167	1	1	1	1	1	1	1	1	1	1	1
LOC725170	1	1	1	1	1	1	1	1	1	1	1
LOC725171	1	1	1	1	1	1	1	1	1	1	1
LOC725174	1	1	1	1	1	1	1	1	1	1	1
LOC725178	1	1	1	1	1	1	1	1	1	1	1
LOC725186	1	1	1	1	1	1	1	1	1	1	0.3346141
LOC725191	1	1	1	1	1	1	1	1	1	1	1
LOC725192	1	1	1	1	1	1	1	0.7671185	1.793064e-10	1	1
LOC725193	1	1	1	1	1	1	1	1	1	1	1
LOC725196	1	1	1	1	1	1	1	1	1	1	2.317653e-05
LOC725197	1	1	1	1	1	1	1	0.01649795	1	1	1
LOC725201	1	1	1	1	1	1	1	1	1	1	1
LOC725204	1	1	1	1	1	1	1	1	1	2.055314e-05	1.000883e-07
LOC725207	1	1	1	1	1	1	1	1	1	1	1
LOC725208	1	1	1	1	0.8044582	1	1	1	1	1	1
LOC725210	1	1	1	1	1	1	1	1	1	1	1
LOC725216	1	1	1	1	1	1	0.2695005	1	1	1	1
LOC725218	1	1	1	1	1	1	1	8.07604e-08	1	1	1
LOC725219	1	1	1	1	1	1	1	1	1	1	1
LOC725220	1	1	1	1	1	1	1	1	0.004850733	1	1
LOC725224	1	1	1	1	1	1	1	1	1	1	1
LOC725227	1	1	1	1	1	1	1	1	1	1	1
LOC725230	1	1	1	1	1	NA	1	1	1	1	1
LOC725234	1	1	1	0.2842913	1	1	1	1	1	1	1
LOC725240	1	1	1	1	1	1	1	1	1	1	1
LOC725244	1	1	1	1	1	1	1	1	1	1	1
LOC725245	1	1	1	1	1	1	1	1	1	1	1
LOC725248	1	1	1	1	1	1	1	1	1	1	1
LOC725252	1	1	1	1	1	1	1	1	1	1	1
LOC725254	1	1	1	1	1	1	1	1	1	1	1
LOC725255	1	1	1	1	1	1	1	1	1	1	1.488259e-11
LOC725258	1	1	1	1	1	1	1	1	1	1	1
LOC725260	1	1	1	1	1	1	1	1	1	1	6.159552e-16
LOC725261	1	1	1	1	1	1	1	1	1	1	1
LOC725266	1	1	1	1	1	1	1	1	1	1	1
LOC725267	1	1	1	1	1	1	1	1	1	1	1
LOC725268	1	1	1	1	1	1	1	1	1	1	1
LOC725272	1	1	1	1	1	1	1	1	1	1	1
LOC725274	1	1	1	1	1	1	1	1	1	1	9.888975e-06
LOC725287	1	1	1	1	1	1	1	1	1	1	1
LOC725291	1	1	1	1	1	1	1	1	1	1	1
LOC725294	1	1	1	1	1	1	1	8.366975e-07	1	1	0.000219938
LOC725298	1	1	1	1	1	1	1	1	1	1	1
LOC725302	1	1	1	1	1	1	1	1	1	1	1
LOC725303	1	1	1	1	1	1	1	1	1	1	1
LOC725306	1	1	1	1	0.4637333	1	1	1	1	1	1
LOC725310	1	1	1	1	1	1	1	1	1	1	1
LOC725311	1	1	1	1	1	1	1	1	1	1	1
LOC725312	1	1	1	1	1	1	1	1	1	1	1
LOC725315	1	1	1	1	1	1	1	1	1	1	1
LOC725316	1	1	1	1	1	1	1	1	1	1	1
LOC725317	1	1	1	0.02383488	1	1	1	1	1	1	1
LOC725320	1	1	1	1	1	1	1	1	1	1	1
LOC725323	1	1	1	1	1	1	1	1	1	1	1
LOC725325	1	1	1	1	1	1	1	1	1	1	4.546301e-11
LOC725326	1	1	1	1	1	1	1	1	1	1	1
LOC725327	1	1	1	1	1	1	1	1	1.1127e-06	1	0.0001513265
LOC725328	1	1	1	1	1	1	1	1	0.0006572489	1	1
LOC725330	1	1	1	1	1	1	1	1	1	0.6018289	1
LOC725331	1	1	1	1	1	1	1	1	1	1	1
LOC725332	1	1	1	1	1	1	1	1	1	1	1
LOC725336	9.40148349337755e-10	6.694785e-65	1	0.004225932	1	5.018514e-63	1	1	1.274684e-05	1	1
LOC725337	1	1	1	1	1	1	1	1	1	1	1
LOC725343	1	1	1	1	1	1	1.97672e-05	1	1	1	1
LOC725345	1	1	1	1	1	1	1	1	1	1	1
LOC725348	1	1	1	0.01618825	1	1	1	1	1	1	1
LOC725352	1	1	1	1	1	1	1	1	1	1	1
LOC725354	1	1	1	1	1	1	1	1	0.01240323	1	1
LOC725357	1	1	1	1	1	NA	1	1	1	1	1
LOC725358	1	1	1	1	1	1	1	1	1	1	1
LOC725362	1	1	1	1	1	1	1	1	1	1	1
LOC725363	1	1	1	1	1	1	1	1	1	1	1
LOC725364	1	1	1	1	1	1	1	1	1	1	1
LOC725376	1	1	1	1	1	1	1	0.5822667	1	1	1
LOC725378	1	1	1	1	1	1	1	1	1	1	1
LOC725379	1	1	1	1	1	1	1	0.04587376	1	1	1
LOC725383	1	1	1	1	1	1	1	1	1	1	1
LOC725390	1	1	1	1	1	1	1	1	1	1	1
LOC725391	1	1	1	1	1	1	1	1	1	1	0.7028165
LOC725393	1	1	1	1	1	1	1	1	1	1	1
LOC725394	1	1	1	1	1	1	1	1	1	1	1
LOC725395	1	1	1	1	1	1	1	1	1	1	1
LOC725397	1	1	1	1	1	1	1	1	1	1	1
LOC725400	1	1	1	1	1	1	1	4.218494e-11	1	1	1
LOC725401	1	1	1	1	1	1	1	1	1	1	1
LOC725405	1	1	1	1.16126e-07	1	1	1	1	1	1	1
LOC725408	1	1	1	1	1	1	1	1	0.005132116	1	0.03082098
LOC725414	1	1	1	1	1	1	1	1	1	1	1
LOC725415	1	1	1	1	1	1	1	1	1	1	1
LOC725416	1	1	1	1	1	1	1	1	1	1	1
LOC725418	1	1	1	1	1	1	1	1	1	1	1
LOC725419	1	1	1	1	1	1	1	1	1	1	1
LOC725421	1	1	1	1	1	1	1	1	1	1	1
LOC725424	1	1	1	1	1	1	1	1	1	1	1
LOC725427	1	1	1	1	1	1	1	1	0.04622554	1	1
LOC725429	1	1	1	1	1	1	1	1	1	0.0008896657	1
LOC725432	1	1	1	1	1	1	1	1	1	1	1
LOC725435	1	1	1	1	1	1	1	1	0.5256283	1	2.065208e-32
LOC725441	1	1	1	1	1	1	1	1	1	1	1
LOC725444	1	1	1	1	1	NA	1	1	1	1	1
LOC725452	1	1	1	1	1	1	1	1	1	1	1
LOC725453	1	1	1	1	1	1	1	1	0.02073281	1	1
LOC725455	1	1	1	1	1	1	1	1	1	1	1
LOC725458	1	1	1	1	1	1	1	1	1	1	1
LOC725459	1	1	1	1	1	1	1	1	1	1	1
LOC725461	1	1	1	1	1	1	1	1	1	1	1
LOC725462	1	1	1	1	1	1	1	1	1	1	1
LOC725465	1	1	1	1	1	1	1	1	1	1	1
LOC725467	1	1	1	1	1	1	1	1	1	1	1.288325e-09
LOC725468	1	1	1	1	1	1	1	1	1	1	1
LOC725470	1	1	1	1	1	1	1	1	1	1	1
LOC725473	1	1	1	1	1	1	1	1	1	1	1
LOC725474	1	1	1	1	1	1	1	1	1	1	1
LOC725475	1	1	1	1	1	1	1	1	1	1	1
LOC725477	1	1	1	1	1	1	1	1	1	1	1
LOC725478	1	1	1	1	1	1	1	1	1	1	1
LOC725480	1	1	1	1	1	1	1	1	1	1	0.3132291
LOC725481	1	1	1	1	1	1	1	1	1	1	0.1277352
LOC725486	1	1	1	1	1	1	1	1	1	1	1
LOC725489	1	1	1	1	1	1	1	0.4237532	1	1	1
LOC725491	1	1	1	1	1	1	1	1	1	1	1
LOC725492	1	1	1	1	1	1	1	1	1	1	1
LOC725495	1	1	1	1	1	1	1	1	9.522602e-22	1	1
LOC725496	1	1	1	1	1	1	0.01166744	1	1	1	1
LOC725500	1	1	1	1	1	1	1	1	1	1	1
LOC725502	1	1	1	1	1	1	1	1	1	1	1
LOC725505	0.385574623289969	1	1	1	1	1	1	1	1	1	1.65933e-18
LOC725510	1	1	1	1	1	1	1	1	1	1	1
LOC725511	1	1	1	1	1	1	1	1	1	1	1
LOC725515	1	1	1	0.002363101	1	1	1	1	1	1	1
LOC725516	1	1	1	1	1	1	1	1	1	1	1
LOC725523	1	1	1	1	1	1	1	1	1	1	1
LOC725529	1	1	1	1	1	1	1	1	1	1	1
LOC725536	1	1	1	1	1	1	1	1	1	1	1
LOC725539	1	1	1	1	1	1	1	1	1	1	1
LOC725540	1	1	1	1	1	1	1	1	0.5318498	1	1
LOC725542	1	1	1	1	1	1	1	1	1	1	1
LOC725543	1	1	1	1	1	1	1	1	1	1	1
LOC725546	1	1	1	1	1	1	1	1	0.008147177	1	1
LOC725547	1	1	1	1	1	1	1	1	1	1	1
LOC725548	1	1	1	1	1	1	1	1	1	1	1
LOC725550	1	1	1	1	1	1	1	1	1	1	1
LOC725552	1	1	1	1	1	1	0.008928261	1	1	1	1
LOC725555	1	1	1	1	1	1	1	1	1	1	1
LOC725556	1	1	1	1	1	1	1	1	1	1	0.0001867151
LOC725557	1	1	1	1	1	1	1	1	1	1	1
LOC725558	1	1	1	1	1	1	1	1	1	1	1
LOC725562	1	1	1	1	1	1	1	1	1	1	1
LOC725565	1	1	1	1	1	1	1	1	1	1	1
LOC725566	1	1	1	1	1	1	1	1	1	1	0.005076741
LOC725568	1	1	1	1	1	1	1	1	1	1	1
LOC725569	1	1	1	1	1	1	1	1	1	1	1
LOC725570	1	1	1	1	1	1	1	1	1	1	1
LOC725572	1	1	1	1	1	1	1	1	1	1	1
LOC725574	1	1	1	1	1	1	1	1	1	1	1
LOC725575	1	1	1	1	1	1	1	1	1	1	1
LOC725576	1	1	1	1	1	1	1	1	1	1	1
LOC725577	1	1	1	1	1	1	1	1	1	1	1
LOC725581	1	1	1	1	1	1	1	1	1	1	1
LOC725583	1	1	1	1	1	1	1	1	1	1	1
LOC725584	1	1	1	1	1	1	1	1	1	1	1
LOC725586	1	1	1	4.1217e-07	1	1	1	1	1	1	1
LOC725587	1	1	1	1	1	1	1	1	1	1	1
LOC725589	1	1	1	0.0002447997	1	1	1	1	1	1	1
LOC725590	1	1	1	1	1	1	1	1	1	1	1
LOC725591	1	1	1	1	1	1	1	1	1	1	1
LOC725594	1	1	0.1528081	0.04732179	1	1	1	0.03434538	1	1	1
LOC725595	1	1	1	1	1	1	1	1	1	1	0.1895165
LOC725596	1	1	1	1	1	1	1	1	0.0001763369	1	1
LOC725603	1	1	1	1	1	1	1	1	1	1	1
LOC725606	1	1	1	1	1	1	1	1	0.002282256	1	1
LOC725609	1	1	1	1	1	1	1	1	1	1	1
LOC725611	1	1	1	1	0.6630909	1	1	1	0.0002121403	1	1
LOC725612	1	1	1	1	1	1	1	1	1	1	1
LOC725613	1	1	1	1	1	1	1	1	1	1	0.0308716
LOC725615	1	1	1	1	1	1	1	1	1	1	1
LOC725618	1	1	1	1	0.000946209	1	1	1	1	1	1
LOC725619	1	1	1	1	1	1	1	1	1	1	1
LOC725620	1	1	1	1	1	1	0.06456606	1	1	1	1
LOC725622	1	1	1	1	1	1	1	1	1	1	1
LOC725623	1	1	1	1	1	1	1	1	1.886019e-06	1	1
LOC725626	1	1	1	1	1	1	1	1	1	1	1
LOC725628	1	1	1	1	1	1	1	1	1	1	1
LOC725632	1	1	1	1	1	1	1	1	1	1	1
LOC725633	1	1	1	1	1	1	1	1	1	1	1
LOC725634	1	1	1	1	1	1	1	1	1	1	0.2482104
LOC725638	1	1	1	1	1	1	1	1	1	1	1
LOC725641	1	1	1	1	1	1	1	1	1	1	0.01262905
LOC725642	1	1	1	1	1	1	1	1	1	1	1
LOC725646	1	1	1	1	1	1	1	1	1	1	1
LOC725647	1	1	1	1	1	1	1	1	1	1	1
LOC725653	1	1	1	1	1	1	1	1	1	1	1
LOC725654	1	1	1	1	1	1	1	1	1	1	1.155146e-13
LOC725656	1	1	1	1	1	1	1	1	1	1	1
LOC725659	1	1	1	1	1	1	1	1	1	0.03700955	1
LOC725660	1	1	1	1	1	1	1	1	1	1	1
LOC725662	1	1	1	1	0.93485	1	0.3963552	1	1.141572e-09	1	1
LOC725665	1	1	1	1	1	1	1	1	1	1	1
LOC725669	1	1	1	1	1	1	1	1	1	1	1
LOC725671	1	1	1	1	1	1	1	1	1	1	1
LOC725673	1	1	1	1	1	1	1	1	1	1	1
LOC725678	1	1	1	1	1	1	1	1	1	1	1
LOC725680	1	1	1	1	1	1	1	1	1	1	1
LOC725682	1	1	1	1	1	1	1	1	1.907166e-10	1	1
LOC725684	1	1	1	1	1	1	1	1	1	1	1
LOC725685	1	1	1	1	1	1	0.470394	1	1	1	1
LOC725686	1	1	1	1	1	1	1	1	1	1	1
LOC725688	1	1	1	1	1	1	1	1	1	1	1
LOC725690	1	1	1	1	1	1	1	1	1	1	1
LOC725698	1	1	1	1	1	1	1	1	1	1	7.647707e-10
LOC725701	1	1	1	1	1	1	1	1	1	1	8.789983e-05
LOC725703	1	1	1	1	1	1	1	1	1	1	1
LOC725704	1	1	1	1	1	1	1	1	1	1	1
LOC725705	1	1	1	1	1	1	1	1	1	1	1
LOC725710	1	1	1	1	1	1	1	1	0.0001125035	1	1
LOC725711	1	1	1	1	1	1	1	1	1	1	1
LOC725712	1	1	1	1	1	NA	1	1	1	1	1
LOC725717	1	1	1	1	1	1	1	1	1	1	1
LOC725718	1	1	1	1	1	1	1	1	1	1	1
LOC725719	1	1	1	1	1	1	1	1	1	1	1
LOC725729	1	1	1	1	1	1	1	1	1	1	1
LOC725732	1	1	1	1	1.020403e-12	NA	1	0.3365582	1	3.982307e-08	1
LOC725733	1	1	1	1	1	1	1	1	1	1	1
LOC725740	1	1	1	1	1	1	1	0.358654	1	1	1
LOC725743	1	1	1	1	1	1	1	1	1	1	1
LOC725744	1	1	1	1	1	1	1	1	1	1	1
LOC725745	1	1	1	1	1	1	1	1	1	1	1
LOC725747	1	1	1	1	1	1	1	1	1	1	1
LOC725748	1	1	1	1	1	1	1	1	1	1	1
LOC725749	1	1	1	1	1	1	1	1	1	1	3.439532e-15
LOC725753	1	1	1	1	1	1	1	1	1	1	1
LOC725755	1	1	1	1	1	1	1	1	1	1	1
LOC725756	1	1	1	1	1	1	1	1	1	1	4.708634e-10
LOC725757	1	1	1	1	1	1	1	1	1	1	1
LOC725758	1	1	1	1	1	1	1	0.4343627	1	1	5.747362e-07
LOC725761	1	1	1	1	1	1	1	1	1	1	1
LOC725762	1	1	1	1	1	1	1	1	1	1	1
LOC725764	1	1	1	1	1	1	1	1	1	1	1
LOC725780	1	1	1	1	1	1	1	1	1	1	1
LOC725781	1	1	1	1	1	1	1	1	1	1	1
LOC725782	1	1	1	1	1	1	1	1	1	1	1
LOC725784	1	1	1	1	1	1	1	1	1	1	1
LOC725786	1	1	1	1	1	1	1	1	1	1	1
LOC725789	1	1	1	1	1	1	1	1	1	1	0.0005767233
LOC725795	1	1	1	1	1	1	1	1	1	1	1
LOC725796	1	1	1	1	1	1	1	1	1	1	1
LOC725797	1	1	1	1	1	1	1	1	1	1	1
LOC725798	1	1	1	1	1	1	1	1	1	1	1
LOC725801	1	1	1	1	1	1	1	1	1	1	1
LOC725804	1	1	1	1	1	1	1	1	1	1	1
LOC725807	1	1	1	1	1	1	1	1	1	1	1
LOC725812	1	1	1	1	1	1	1	1	1	1	1
LOC725813	1	1	1	1	1	1	1	1	1	1	1.323627e-25
LOC725817	1	1	1	1	1	NA	1	1	1	1	1
LOC725819	1	1	1	1	1	1	1	1	1	1	1
LOC725822	1	1	1	1	1	1	1	1	1	1	1
LOC725826	1	1	1	1	1	1	1	1	1	1	1
LOC725828	1	1	1	1	1	1	1	0.09352246	1	1	0.00134817
LOC725829	1	1	1	1	1	1	1	1	1	1	1
LOC725830	1	1	1	1	1	1	1	1	1	1	1
LOC725835	1	1	1	1	1	1	1	1	1	1	1
LOC725837	1	1	1	1	1	1	1	1	0.006947834	1	1
LOC725844	1	1	1	1	1	1	1	1	1	1	1
LOC725850	1	1	1	1	1	1	1	1	1	1	1
LOC725854	1	1	1	1	1	1	1	1	1	1	1
LOC725855	1	1	1	1	1	1	1	1	1	1	1
LOC725856	1	1	1	1	1	1	1	1	1	1	1
LOC725859	1	1	1	1	1	1	1	1	1	1	1
LOC725860	1	1	1	1	1	1	1	1	5.667563e-06	1	2.536411e-14
LOC725864	1	1	1	1	1	1	1	1	7.594784e-07	1	1
LOC725866	1	1	1	1	1	1	1	1	1	1	1
LOC725867	1	1	1	1	1	1	1	1	1	1	1
LOC725871	1	1	1	1	1	1	1	1	1	1	1
LOC725876	1	1	1	1	1	1	1	1	1	1	1
LOC725879	1	1	1	1	1	NA	1	1	1	1	1
LOC725880	1	1	1	1	1	1	1	1	1	1	1
LOC725881	1	0.5176292	1	1	1	1	1	1	1	1	1
LOC725882	1	1	1	1	1	1	1	1	1	1	1
LOC725883	1	1	1	1	1	1	1	1	1	1	1
LOC725884	1	1	1	1	1	1	1	1	1	1	1
LOC725885	0.324649091284744	1	1	1	1	1	1	1	1	1	3.825638e-22
LOC725886	1	1	1	1	1	1	1	1	1	1	1
LOC725887	1	1	1	1	1	1	1	1	1	1	1
LOC725889	1	1	1	1	1	1	1	1	1	1	1
LOC725891	1	1	1	1	1	1	1	1	1	1	1
LOC725893	1	1	1	6.49036e-05	1	1	1	1	1	1	1
LOC725894	1	1	1	1	1	1	1	1	1	1	1
LOC725895	1	1	1	1	1	1	1	1	1	1	1
LOC725896	1	1	1	1	1	1	1	0.002028508	1	1	1
LOC725897	1	1	1	1	1	1	1	1	1	1	1
LOC725899	1	1	1	1	1	1	1	1	1	1	1
LOC725901	1	1	1	1	1	1	1	1	1	1	1
LOC725904	1	1	1	1	1	1	1	1	1	1	1
LOC725905	1	1	1	1	1	1	1	1	1	1	1
LOC725908	1	1	1	1	1	1	1	1	0.0009125851	1	1
LOC725909	1	1	1	1	1	1	1	1	1	1	1
LOC725910	1	1	1	1	1	1	1	1	1	1	1
LOC725915	1	1	1	1	1	1	1	1	1	1	1
LOC725918	1	1	1	1	1	1	1	1	1	1	1
LOC725924	1	1	1	1	1	1	1	1	1	1	1
LOC725925	1	1	1	1	1	1	1	1	1	1	1
LOC725928	1	1	1	1	1	1	1	1	1	1	1
LOC725930	1	1	1	1	1	1	1	1	1	1	1
LOC725934	1	1	1	1	0.4614375	1	1	1	1	1	1
LOC725941	1	1	1	1	1	1	1	1	1	1	1
LOC725942	1	1	1	1	1	1	1	1	1	1	1
LOC725943	1	1	1	1	1	1	1	1	1	1	1
LOC725945	1	1	1	1	1	1	1	1	1	1	1
LOC725947	1	1	1	1	1	1	1	1	1	1	1
LOC725948	1	1	1	1	1	1	1	1	1	1	1
LOC725949	1	1	1	1	1	1	1	1	1	1	1
LOC725950	1	1	1	1	1	1	1	1	1	1	1
LOC725951	1	1	1	1	1	1	1	1	1	1	1
LOC725954	1	1	1	1	1	1	1	1	1	1	0.1043058
LOC725957	1	1	1	1	1	1	1	1	1	1	1
LOC725960	0.000120884554912673	1	1	0.007311772	0.1272119	1	9.893236e-07	0.08133275	0.0003504262	0.00491958	1
LOC725961	1	1	1	1	1	1	1	1	1	1	1
LOC725966	1	1	1	1	1	1	1	1	1	1	1
LOC725967	1	1	1	1	1	1	1	1	1	1	1
LOC725970	1	1	1	1	1	1	1	1	1	1	1
LOC725976	1	1	1	1	1	1	1	1	1	1	1
LOC725977	1	1	1	1	1	1	1	1	1	1	1
LOC725980	1	1	1	1	1	1	1	1	1	1	0.09280469
LOC725981	1	1	1	1	1	1	1	1	1	1	1
LOC725982	1	1	1	1	1	1	1	1	1	1	1
LOC725983	1	1	1	1	1	1	1	0.07014281	1	1	3.46665e-17
LOC725987	1	1	1	1	1	1	1	1	1	1	1.216102e-06
LOC725991	1	1	1	1	1	1	1	1	1	1	1
LOC725992	1	1	1	1	0.4772145	1	1	1	0.05959764	1	1
LOC725993	1	1	1	1	1	1	1	1	1	1	1
LOC725999	1	1	1	1	1	1	1	1	1	1	1
LOC726007	1	1	1	1	1	1	1	1	1	1	1
LOC726009	1	1	1	1	1	1	1	0.106342	1	1	1
LOC726013	1	1	1	1	1	1	1	1	1	1	1
LOC726015	1	1	1	1	1	1	1	1	1	1	1
LOC726017	0.433650311901714	1	1	1	1	NA	0.3064671	1	1	1	5.009044e-33
LOC726020	1	1	1	1	1	1	1	1	1	0.01478966	0.08813388
LOC726021	1	1	1	1	1	1	0.7220139	1	1	1	1
LOC726024	1	1	1	1	1	1	1	1	1	1	1
LOC726025	1	1	1	1	1	1	1	1	1	1	1
LOC726027	1	1	1	1	1	1	1	1	1	1	1
LOC726028	1	1	1	1	1	1	1	1	1	1	1
LOC726029	1	1	1	1	1	1	1	1	1	1	0.001352256
LOC726030	1	1	1	1	1	1	1	1	1	1	1
LOC726031	1	1	1	1	1	1	1	1	0.2387716	1	1
LOC726033	1	1	1	1	1	1	1	1	1	1	0.09166348
LOC726039	1	1	1	1	1	1	1	1	1	1	1
LOC726042	1	1	1	1	1	1	1	1	1	1	1
LOC726043	1	1	1	1	1	1	1	1	1	1	1
LOC726045	1	1	1	1	1	1	1	1	0.0003639108	1	1
LOC726047	1	1	1	1	1	1	1	1	1	1	1
LOC726053	1	1	1	1	1	1	1	1	1	1	1
LOC726054	1	1	1	1	1	1	1	1	1	1	1
LOC726060	1	1	1	1	1	1	1	1	0.8237762	1	1.402928e-12
LOC726061	1	1	1	1	1	1	1	1	1	1	1
LOC726063	1	1	1	1	1	1	1	1	1	1	1
LOC726065	1	1	1	1	1	1	1	1	1	1	3.329943e-07
LOC726067	1	1	1	1	1	1	1	1	1	1	1
LOC726068	1	1	1	1	1	1	1	1	0.01498242	1	1.575775e-18
LOC726069	1	1	1	1	1	1	1	1	1	1	0.6368352
LOC726071	1	1	1	1	1	1	1	1	1	1	1
LOC726072	1	1	1	1	1	1	1	1	1	1	0.000231308
LOC726073	1	1	1	1	1	1	1	1	1	1	1
LOC726074	1	1	1	1	1	1	1	1	1	1	1
LOC726077	1	1	1	1	1	1	0.4766964	0.006750075	1	1	1
LOC726080	1	1	1	1	1	1	1	1	1	1	1
LOC726081	1	1	1	1	1	1	1	1	1	1	1
LOC726085	1	1	1	1	1	1	1	1	1	1	1
LOC726086	1	1	1	1	1	1	1	1	1	1	1
LOC726092	1	1	1	1	1	1	1	1	1	1	1.787601e-13
LOC726093	1	1	1	1	1	1	1	1	2.116092e-16	1	1
LOC726094	1	1	1	1	1	1	1	1	1	1	1
LOC726095	1	1	1	1	1	1	1	1	1	1	1
LOC726096	1	1	1	1	1	1	1	1	1	1	1
LOC726099	1	1	1	1	1	1	1	1	1	1	5.427614e-11
LOC726100	1	1	1	1	1	1	1	1	1	1	1
