GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology	SocOrigin	Class	Immune
GO:0051446	positive regulation of meiotic cell cycl...	1	1	0.03	102	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0044779	meiotic spindle checkpoint signaling	1	1	0.03	103	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0097155	fasciculation of sensory neuron axon	1	1	0.03	104	0.0318	0.03175	Biological Process	Meli	Background	0
GO:1990519	pyrimidine nucleotide import into mitoch...	1	1	0.03	105	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0043060	meiotic metaphase I plate congression	1	1	0.03	106	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0035848	oviduct morphogenesis	1	1	0.03	107	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0060184	cell cycle switching	1	1	0.03	108	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0032069	regulation of nuclease activity	1	1	0.03	109	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0032074	negative regulation of nuclease activity	1	1	0.03	110	0.0318	0.03175	Biological Process	Meli	Background	0
GO:1900101	regulation of endoplasmic reticulum unfo...	1	1	0.03	111	0.0318	0.03175	Biological Process	Meli	Background	0
GO:1900102	negative regulation of endoplasmic retic...	1	1	0.03	112	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0006279	premeiotic DNA replication	1	1	0.03	113	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0006228	UTP biosynthetic process	1	1	0.03	114	0.0318	0.03175	Biological Process	Meli	Background	0
GO:2000615	regulation of histone H3-K9 acetylation	1	1	0.03	115	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0032927	positive regulation of activin receptor ...	1	1	0.03	116	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0051728	cell cycle switching, mitotic to meiotic...	1	1	0.03	117	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0051729	germline cell cycle switching, mitotic t...	1	1	0.03	118	0.0318	0.03175	Biological Process	Meli	Background	0
GO:0090100	positive regulation of transmembrane rec...	56	5	1.78	119	0.032	0.03203	Biological Process	Meli	Background	0
GO:0008354	germ cell migration	117	8	3.71	121	0.0328	0.03284	Biological Process	Meli	Background	0
GO:0006839	mitochondrial transport	118	8	3.75	122	0.0343	0.0343	Biological Process	Meli	Background	0
GO:0030838	positive regulation of actin filament po...	97	7	3.08	123	0.0346	0.03462	Biological Process	Meli	Background	0
GO:0010001	glial cell differentiation	97	7	3.08	124	0.0346	0.03462	Biological Process	Meli	Background	0
GO:0048140	male germ-line cyst encapsulation	23	3	0.73	126	0.0351	0.03515	Biological Process	Meli	Background	0
GO:0007040	lysosome organization	23	3	0.73	127	0.0351	0.03515	Biological Process	Meli	Background	1
GO:0080171	lytic vacuole organization	23	3	0.73	128	0.0351	0.03515	Biological Process	Meli	Background	0
GO:0007140	male meiotic nuclear division	119	8	3.78	130	0.0358	0.03579	Biological Process	Meli	Background	0
GO:0099518	vesicle cytoskeletal trafficking	40	4	1.27	133	0.0373	0.03726	Biological Process	Meli	Background	0
GO:0047496	vesicle transport along microtubule	40	4	1.27	134	0.0373	0.03726	Biological Process	Meli	Background	0
GO:0006277	DNA amplification	40	4	1.27	135	0.0373	0.03726	Biological Process	Meli	Background	0
GO:0015866	ADP transport	10	2	0.32	137	0.0382	0.03824	Biological Process	Meli	Background	0
GO:0051156	glucose 6-phosphate metabolic process	10	2	0.32	138	0.0382	0.03824	Biological Process	Meli	Background	0
GO:0036297	interstrand cross-link repair	10	2	0.32	139	0.0382	0.03824	Biological Process	Meli	Background	0
GO:0000086	G2/M transition of mitotic cell cycle	59	5	1.87	140	0.0389	0.03891	Biological Process	Meli	Background	0
GO:0061343	cell adhesion involved in heart morphoge...	24	3	0.76	141	0.0393	0.03925	Biological Process	Meli	Background	0
GO:0030513	positive regulation of BMP signaling pat...	24	3	0.76	142	0.0393	0.03925	Biological Process	Meli	Background	0
GO:1900425	negative regulation of defense response ...	24	3	0.76	143	0.0393	0.03925	Biological Process	Meli	Background	1
GO:0051646	mitochondrion localization	60	5	1.91	144	0.0414	0.04138	Biological Process	Meli	Background	0
GO:0051653	spindle localization	101	7	3.21	146	0.0417	0.0417	Biological Process	Meli	Background	0
GO:0014016	neuroblast differentiation	101	7	3.21	147	0.0417	0.0417	Biological Process	Meli	Background	0
GO:0051293	establishment of spindle localization	101	7	3.21	148	0.0417	0.0417	Biological Process	Meli	Background	0
GO:0006886	intracellular protein transport	468	22	14.86	149	0.0435	0.04346	Biological Process	Meli	Background	0
GO:0048311	mitochondrion distribution	25	3	0.79	150	0.0436	0.04359	Biological Process	Meli	Background	0
GO:0031532	actin cytoskeleton reorganization	61	5	1.94	151	0.044	0.04395	Biological Process	Meli	Background	0
GO:0051503	adenine nucleotide transport	11	2	0.35	153	0.0458	0.04577	Biological Process	Meli	Background	0
GO:0008335	female germline ring canal stabilization	11	2	0.35	154	0.0458	0.04577	Biological Process	Meli	Background	0
GO:0050766	positive regulation of phagocytosis	11	2	0.35	155	0.0458	0.04577	Biological Process	Meli	Background	1
GO:0015865	purine nucleotide transport	11	2	0.35	156	0.0458	0.04577	Biological Process	Meli	Background	0
GO:0015868	purine ribonucleotide transport	11	2	0.35	157	0.0458	0.04577	Biological Process	Meli	Background	0
GO:0060305	regulation of cell diameter	11	2	0.35	158	0.0458	0.04577	Biological Process	Meli	Background	0
GO:0017038	protein import	171	10	5.43	159	0.0463	0.04632	Biological Process	Meli	Background	0
GO:0014017	neuroblast fate commitment	62	5	1.97	160	0.0466	0.04662	Biological Process	Meli	Background	0
GO:0010389	regulation of G2/M transition of mitotic...	43	4	1.37	161	0.0468	0.04676	Biological Process	Meli	Background	0
GO:1902749	regulation of cell cycle G2/M phase tran...	43	4	1.37	162	0.0468	0.04676	Biological Process	Meli	Background	0
GO:0034976	response to endoplasmic reticulum stress	126	8	4	163	0.0475	0.04752	Biological Process	Meli	Background	0
GO:0031334	positive regulation of protein-containin...	149	9	4.73	164	0.0481	0.04813	Biological Process	Meli	Background	0
GO:0007034	vacuolar transport	63	5	2	165	0.0494	0.04937	Biological Process	Meli	Background	0
GO:0043021	ribonucleoprotein complex binding	44	7	1.32	1	3e-04	3e-04	Molecular Function	Meli	Background	0
GO:0015220	choline transmembrane transporter activi...	2	2	0.06	2	0.00089	0.00089	Molecular Function	Meli	Background	0
GO:0016435	rRNA (guanine) methyltransferase activit...	3	2	0.09	3	0.00262	0.00262	Molecular Function	Meli	Background	0
GO:0015215	nucleotide transmembrane transporter act...	13	3	0.39	5	0.00606	0.00606	Molecular Function	Meli	Background	0
GO:0016877	ligase activity, forming carbon-sulfur b...	45	5	1.34	6	0.01062	0.01062	Molecular Function	Meli	Background	0
GO:0016411	acylglycerol O-acyltransferase activity	16	3	0.48	7	0.0111	0.0111	Molecular Function	Meli	Background	0
GO:0005048	signal sequence binding	30	4	0.9	8	0.01163	0.01163	Molecular Function	Meli	Background	0
GO:0033134	ubiquitin activating enzyme binding	6	2	0.18	9	0.01234	0.01234	Molecular Function	Meli	Background	0
GO:0044388	small protein activating enzyme binding	6	2	0.18	10	0.01234	0.01234	Molecular Function	Meli	Background	0
GO:0005160	transforming growth factor beta receptor...	6	2	0.18	11	0.01234	0.01234	Molecular Function	Meli	Background	0
GO:0008139	nuclear localization sequence binding	17	3	0.51	12	0.01318	0.01318	Molecular Function	Meli	Background	0
GO:0016878	acid-thiol ligase activity	34	4	1.02	13	0.01794	0.01794	Molecular Function	Meli	Background	0
GO:0016746	acyltransferase activity	178	11	5.32	14	0.01796	0.01796	Molecular Function	Meli	Background	0
GO:0043022	ribosome binding	19	3	0.57	16	0.01798	0.01798	Molecular Function	Meli	Background	0
GO:0004725	protein tyrosine phosphatase activity	73	6	2.18	18	0.0217	0.0217	Molecular Function	Meli	Background	0
GO:0016616	oxidoreductase activity, acting on the C...	54	5	1.61	19	0.02215	0.02215	Molecular Function	Meli	Background	0
GO:0004144	diacylglycerol O-acyltransferase activit...	9	2	0.27	20	0.02791	0.02791	Molecular Function	Meli	Background	0
GO:0019207	kinase regulator activity	99	7	2.96	21	0.02867	0.02867	Molecular Function	Meli	Background	0
GO:0005307	choline:sodium symporter activity	1	1	0.03	22	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0030283	testosterone dehydrogenase [NAD(P)] acti...	1	1	0.03	23	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0008428	ribonuclease inhibitor activity	1	1	0.03	24	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0047022	7-beta-hydroxysteroid dehydrogenase (NAD...	1	1	0.03	25	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0008410	CoA-transferase activity	1	1	0.03	26	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:2001069	glycogen binding	1	1	0.03	27	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0004014	adenosylmethionine decarboxylase activit...	1	1	0.03	28	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0004019	adenylosuccinate synthase activity	1	1	0.03	29	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0004047	aminomethyltransferase activity	1	1	0.03	30	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0047035	testosterone dehydrogenase (NAD+) activi...	1	1	0.03	31	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0061815	deubiquitinase, acting on linear ubiquit...	1	1	0.03	32	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0033265	choline binding	1	1	0.03	33	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0035368	selenocysteine insertion sequence bindin...	1	1	0.03	34	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0018454	acetoacetyl-CoA reductase activity	1	1	0.03	35	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0004861	cyclin-dependent protein serine/threonin...	1	1	0.03	36	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0060698	endoribonuclease inhibitor activity	1	1	0.03	37	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0016229	steroid dehydrogenase activity	1	1	0.03	38	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0004303	estradiol 17-beta-dehydrogenase activity	1	1	0.03	39	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0015218	pyrimidine nucleotide transmembrane tran...	1	1	0.03	40	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0033764	steroid dehydrogenase activity, acting o...	1	1	0.03	41	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0008260	3-oxoacid CoA-transferase activity	1	1	0.03	42	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0004565	beta-galactosidase activity	1	1	0.03	43	0.02989	0.02989	Molecular Function	Meli	Background	0
GO:0016747	acyltransferase activity, transferring g...	169	10	5.05	44	0.03045	0.03045	Molecular Function	Meli	Background	0
GO:0005092	GDP-dissociation inhibitor activity	10	2	0.3	46	0.0342	0.0342	Molecular Function	Meli	Background	0
GO:0015217	ADP transmembrane transporter activity	10	2	0.3	47	0.0342	0.0342	Molecular Function	Meli	Background	0
GO:0005125	cytokine activity	10	2	0.3	48	0.0342	0.0342	Molecular Function	Meli	Background	0
GO:0016782	transferase activity, transferring sulph...	42	4	1.26	49	0.03599	0.03599	Molecular Function	Meli	Background	0
GO:0008374	O-acyltransferase activity	25	3	0.75	50	0.03743	0.03743	Molecular Function	Meli	Background	0
GO:0017056	structural constituent of nuclear pore	25	3	0.75	51	0.03743	0.03743	Molecular Function	Meli	Background	0
GO:0042165	neurotransmitter binding	11	2	0.33	52	0.04099	0.04099	Molecular Function	Meli	Background	0
GO:0000295	adenine nucleotide transmembrane transpo...	11	2	0.33	53	0.04099	0.04099	Molecular Function	Meli	Background	0
GO:0070405	ammonium ion binding	11	2	0.33	54	0.04099	0.04099	Molecular Function	Meli	Background	0
GO:0015216	purine nucleotide transmembrane transpor...	11	2	0.33	55	0.04099	0.04099	Molecular Function	Meli	Background	0
GO:0005346	purine ribonucleotide transmembrane tran...	11	2	0.33	56	0.04099	0.04099	Molecular Function	Meli	Background	0
GO:0019198	transmembrane receptor protein phosphata...	26	3	0.78	57	0.0414	0.0414	Molecular Function	Meli	Background	0
GO:0005001	transmembrane receptor protein tyrosine ...	26	3	0.78	58	0.0414	0.0414	Molecular Function	Meli	Background	0
GO:0004386	helicase activity	108	7	3.23	59	0.04295	0.04295	Molecular Function	Meli	Background	0
GO:0031624	ubiquitin conjugating enzyme binding	27	3	0.81	60	0.04558	0.04558	Molecular Function	Meli	Background	0
GO:0044390	ubiquitin-like protein conjugating enzym...	27	3	0.81	61	0.04558	0.04558	Molecular Function	Meli	Background	0
GO:0070840	dynein complex binding	12	2	0.36	62	0.04824	0.04824	Molecular Function	Meli	Background	0
GO:0005587	collagen type IV trimer	2	2	0.07	5	0.0011	0.0011	Cellular Component	Meli	Background	0
GO:0031616	spindle pole centrosome	7	3	0.23	6	0.0011	0.0011	Cellular Component	Meli	Background	0
GO:0016533	protein kinase 5 complex	3	2	0.1	7	0.0031	0.0031	Cellular Component	Meli	Background	0
GO:0090443	FAR/SIN/STRIPAK complex	10	3	0.33	8	0.0035	0.0035	Cellular Component	Meli	Background	0
GO:0030992	intraciliary transport particle B	13	3	0.42	9	0.0077	0.0077	Cellular Component	Meli	Background	0
GO:0061176	type Ib terminal bouton	40	5	1.3	10	0.0092	0.0092	Cellular Component	Meli	Background	0
GO:0038037	G protein-coupled receptor dimeric compl...	6	2	0.2	11	0.0146	0.0146	Cellular Component	Meli	Background	0
GO:0097648	G protein-coupled receptor complex	6	2	0.2	12	0.0146	0.0146	Cellular Component	Meli	Background	0
GO:0098533	ATPase dependent transmembrane transport...	17	3	0.55	13	0.0166	0.0166	Cellular Component	Meli	Background	0
GO:0005901	caveola	7	2	0.23	14	0.02	0.02	Cellular Component	Meli	Background	0
GO:0016600	flotillin complex	7	2	0.23	15	0.02	0.02	Cellular Component	Meli	Background	0
GO:0044853	plasma membrane raft	7	2	0.23	16	0.02	0.02	Cellular Component	Meli	Background	0
GO:0035097	histone methyltransferase complex	49	5	1.6	17	0.0211	0.0211	Cellular Component	Meli	Background	0
GO:0070732	spindle envelope	8	2	0.26	18	0.026	0.026	Cellular Component	Meli	Background	0
GO:0035869	ciliary transition zone	8	2	0.26	19	0.026	0.026	Cellular Component	Meli	Background	0
GO:0000229	cytoplasmic chromosome	1	1	0.03	20	0.0326	0.0326	Cellular Component	Meli	Background	0
GO:0005880	nuclear microtubule	1	1	0.03	21	0.0326	0.0326	Cellular Component	Meli	Background	0
GO:0031262	Ndc80 complex	1	1	0.03	22	0.0326	0.0326	Cellular Component	Meli	Background	0
GO:0071540	eukaryotic translation initiation factor...	1	1	0.03	23	0.0326	0.0326	Cellular Component	Meli	Background	0
GO:0031617	NMS complex	1	1	0.03	24	0.0326	0.0326	Cellular Component	Meli	Background	0
GO:0000262	mitochondrial chromosome	1	1	0.03	25	0.0326	0.0326	Cellular Component	Meli	Background	0
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	9	2	0.29	26	0.0328	0.0328	Cellular Component	Meli	Background	0
GO:0098798	mitochondrial protein-containing complex	228	13	7.43	28	0.0361	0.0361	Cellular Component	Meli	Background	0
GO:0005890	sodium:potassium-exchanging ATPase compl...	10	2	0.33	30	0.0401	0.0401	Cellular Component	Meli	Background	0
GO:0042383	sarcolemma	10	2	0.33	31	0.0401	0.0401	Cellular Component	Meli	Background	0
GO:0090533	cation-transporting ATPase complex	10	2	0.33	32	0.0401	0.0401	Cellular Component	Meli	Background	0
GO:0005739	mitochondrion	846	37	27.57	33	0.0409	0.0409	Cellular Component	Meli	Background	0
GO:0061177	type Is terminal bouton	24	3	0.78	34	0.0419	0.0419	Cellular Component	Meli	Background	0
GO:0000776	kinetochore	80	6	2.61	35	0.0461	0.0461	Cellular Component	Meli	Background	0
GO:0005885	Arp2/3 protein complex	11	2	0.36	36	0.048	0.048	Cellular Component	Meli	Background	0
GO:0009799	specification of symmetry	29	3	0.04	11	0.02127	1e-05	Biological Process	Meli	Canon Immune	0
GO:0009855	determination of bilateral symmetry	29	3	0.04	12	0.02127	1e-05	Biological Process	Meli	Canon Immune	0
GO:0051704	multi-organism process	2940	13	4.36	28	0.00287	4.8e-05	Biological Process	Meli	Canon Immune	0
GO:0035099	hemocyte migration	63	3	0.09	40	0.00011	0.00011	Biological Process	Meli	Canon Immune	1
GO:0071907	determination of digestive tract left/ri...	13	2	0.02	48	0.00016	0.00016	Biological Process	Meli	Canon Immune	0
GO:0051897	positive regulation of protein kinase B ...	13	2	0.02	49	0.00016	0.00016	Biological Process	Meli	Canon Immune	0
GO:0008219	cell death	862	7	1.28	50	0.04466	0.00016	Biological Process	Meli	Canon Immune	0
GO:0007390	germ-band shortening	75	3	0.11	54	0.00018	0.00018	Biological Process	Meli	Canon Immune	0
GO:0045793	positive regulation of cell size	90	3	0.13	62	3e-04	3e-04	Biological Process	Meli	Canon Immune	0
GO:0090303	positive regulation of wound healing	18	2	0.03	63	0.00032	0.00032	Biological Process	Meli	Canon Immune	1
GO:0007435	salivary gland morphogenesis	237	4	0.35	65	0.00036	0.00036	Biological Process	Meli	Canon Immune	0
GO:0009615	response to virus	96	3	0.14	67	0.01208	0.00037	Biological Process	Meli	Canon Immune	1
GO:0030307	positive regulation of cell growth	102	3	0.15	69	0.00044	0.00044	Biological Process	Meli	Canon Immune	0
GO:0008258	head involution	103	3	0.15	70	0.00045	0.00045	Biological Process	Meli	Canon Immune	0
GO:0045087	innate immune response	298	4	0.44	87	0.00086	0.00086	Biological Process	Meli	Canon Immune	1
GO:0000904	cell morphogenesis involved in different...	1509	8	2.24	89	0.02936	0.00092	Biological Process	Meli	Canon Immune	0
GO:0007394	dorsal closure, elongation of leading ed...	32	2	0.05	91	0.00101	0.00101	Biological Process	Meli	Canon Immune	0
GO:0046843	dorsal appendage formation	142	3	0.21	97	0.00115	0.00115	Biological Process	Meli	Canon Immune	0
